onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
515.204	0.2	an				APPR		
515.404	0.3	einem				ART		
515.704	0.3	Haltegriff		object		NN		
516.004	0.8	Dans		mname		NE		
516.804	0.7	Unterschenkel		bodypart		NE		
517.504	0.3	sind				VAFIN		
517.804	0.6	amputiert				VVPP		
518.404	0.4	Die				ART		
518.804	0.1	Stümpfe		bodypart		NN		
518.904	0.4	sind				VAFIN		
519.304	0.2	mit				APPR		
519.504	0.5	Bandagen		object		NN		
520.004	0.2	umwickelt				VVPP		
520.204	0.5	der				ART		
520.704	0.4	Pfleger		male		NN		
521.104	0.1	hebt#ihn		#	#	#		
521.204	0.4	hoch				PTKVZ		
521.604	1.6	ein				ART		
523.204	0.5	Rollliege		furniture		NN		
523.704	0.2	wird				VAFIN		
523.904	0.3	herangezogen				VVPP		
524.204	0.5	der				ART		
524.704	0.3	Pfleger		male		NN		
525.004	0.2	legt				VVFIN		
525.204	0.3	Dan		mname		NE		
525.504	0.3	darauf				PROAV		
525.804	1.3	Dan		mname		NE		
527.104	0.3	wird				VAFIN		
527.404	0.3	weggerollt				VVPP		
527.704	1.6	Post		###		NN		
529.304	0.2	wird				VAFIN		
529.504	0.4	verteilt				VVPP		
529.904	2.0	Forrest#schleckt		#	#	#		
531.904	0.4	weiter				ADV		
532.304	0.3	sein				PPOSAT		
532.604	0.2	Eis		object		NN		
532.804	4.1	er				PPER		
536.904	0.3	bekommt				VVFIN		
537.204	0.1	ein				ART		
537.304	0.4	dickes				ADJA		
537.704	0.1	Bündel				NN		
537.804	0.5	Briefe		object		NN		
538.304	3.4	Forrest		mname		NN		
541.704	0.3	zieht				VVFIN		
542.004	0.2	den				ART		
542.204	0.4	obersten				ADJA		
542.604	0.5	Brief#heraus		#	#	#		
543.104	0.4	er				PPER		
543.504	0.2	ist				VAFIN		
543.704	0.1	an				APPR		
543.804	0.3	Jenny		fname		NN		
544.304	0.4	adressiert				VVPP		
544.704	0.0	und				KON		
544.704	0.2	mit				APPR		
544.904	0.1	dem				ART		
545.004	0.5	Stempel		object		NN		
545.504	0.9	unzustellbar				ADJD		
546.404	0.5	versehen				VVPP		
546.904	3.0	Forrest		mname		NN		
549.904	0.2	nimmt				VVFIN		
550.104	0.3	weiter				ADV		
550.404	0.4	Briefe		object		NN		
550.804	0.1	aus				APPR		
550.904	0.1	dem				ART		
551.004	0.3	Bündel		object		NN		
551.304	0.5	alle				PIS		
551.804	0.3	sind				VAFIN		
552.104	0.1	an				APPR		
552.204	0.3	Jenny		fname		NN		
552.504	0.4	gerichtet				VVPP		
552.904	0.2	und				KON		
553.104	0.2	haben				VAFIN		
553.304	0.1	den				ART		
553.404	0.3	selben				ADJA		
553.704	0.4	Stempel		object		NN		
555.104	1.1	niedergeschlagen				ADJA		
556.204	0.4	betrachtet				VVFIN		
556.604	0.4	Forrest		male		NN		
557.004	0.3	einen				ART		
557.304	0.3	Brief		object		NN		
557.604	0.0	nach				APPR		
557.604	0.3	dem				ART		
557.904	0.3	anderen				PIS		
558.204	1.8	in				APPR		
560.004	0.2	einem				ART		
560.204	0.5	Zeitraum				NN		
560.704	0.3	des				ART		
561.004	0.4	Lazaretts		locale		NN		
561.404	0.9	Forrest		mname		NN		
562.304	0.1	mit				APPR		
562.404	0.2	einem				ART		
562.604	0.1	Eis		object		NN		
562.704	0.3	vorm				APPRART		
563.004	0.4	Fernseher		object		NN		
563.404	6.6	mühsam				ADJD		
570.004	0.2	steht				VVFIN		
570.204	0.4	Forrest		mname		NN		
570.604	0.2	von				APPR		
570.804	0.4	mehreren				PIAT		
571.204	0.3	Kissen		object		NN		
571.504	0.2	auf				PTKVZ		
571.704	4.0	ein				ART		
575.704	0.6	Tischtennisball		object		NN		
576.304	0.4	trifft				VVFIN		
576.704	0.2	seinen				PPOSAT		
576.904	0.2	Kopf		head		NN		
577.104	1.7	der				ART		
578.804	0.2	Mann		male		NN		
579.004	0.3	bewegt				VVFIN		
579.304	0.6	Tennisschläger		object		NN		
579.904	0.2	wie				KOKOM		
580.104	0.1	im				APPRART		
580.204	0.2	Spiel				NN		
580.404	2.2	Forrest		male		NN		
582.604	0.4	schüttelt				VVFIN		
583.004	0.1	den				ART		
583.104	0.1	Kopf		head		NN		
583.204	3.2	Er#gibt		#	#	#		
586.404	0.6	Forrest		male		NN		
587.004	0.0	den				ART		
587.004	0.4	Schläger		object		NN		
587.404	9.8	er				PPER		
597.204	0.2	bewegt				VVFIN		
597.404	0.2	den				ART		
597.604	0.1	Ball		object		NN		
597.704	0.2	hin				ADV		
597.904	0.2	und				KON		
598.104	0.1	her				ADV		
598.204	0.8	Forrest		object		NN		
599.004	0.3	behält				VVFIN		
599.304	0.1	ihn				PPER		
599.404	0.2	im				APPRART		
599.604	0.1	Blick		###		NN		
599.704	1.2	mit				APPR		
600.904	0.1	dem				ART		
601.004	0.1	Eis		object		NN		
601.104	0.2	in				APPR		
601.304	0.1	der				ART		
601.404	0.1	Hand		bodypart		NN		
601.504	0.3	spielt				VVFIN		
601.804	0.2	Forrest		mname		NN		
602.004	0.3	gegen				APPR		
602.304	0.3	einen				ART		
602.604	0.4	Rollstuhlfahrer		male		NN		
603.004	10.8	er#übt		#	#	#		
613.804	0.2	die				ART		
614.004	0.4	Angabe				NN		
615.104	4.0	die				ART		
619.104	0.2	Bälle		object		NE		
619.304	0.2	springen				VVFIN		
619.504	0.3	vom				APPRART		
619.804	0.6	Gegnerfeld		object		NN		
620.404	0.2	in				APPR		
620.604	0.2	eine				ART		
620.804	0.2	Bettpfanne		object		NN		
621.004	2.5	Forrest#spielt		#	#	#		
623.504	0.2	vor				APPR		
623.704	0.3	vielen				PIAT		
624.004	0.5	Zuschauern		persons		NN		
624.504	0.2	gegen				APPR		
624.704	0.1	das				ART		
624.804	0.6	hochgeklappte				ADJA		
625.404	0.6	Gegnerfeld		furniture		NN		
626.004	11.5	Dan		mname		NE		
637.504	0.2	auf				APPR		
637.704	0.2	einer				ART		
637.904	0.2	Liege		furniture		NN		
638.104	0.3	schaut				VVFIN		
638.404	0.3	mürrisch				ADJD		
638.704	0.2	nach				APPR		
638.904	0.2	draußen				ADV		
639.704	0.2	Forrest#spielt		#	#	#		
639.904	0.6	allein		setting_new		ADV		
640.512	0.5	dabei				PROAV		
641.012	0.3	trifft				VVFIN		
641.312	0.1	der				ART		
641.412	0.2	immer				ADV		
641.612	0.2	wieder				ADV		
641.812	0.1	ein				ART		
641.912	0.7	Ziel-Quadrat		object		NN		
642.612	0.1	auf				APPR		
642.712	0.2	einer				ART		
642.912	0.4	hochgestellten				ADJA		
643.312	0.5	Platte		furniture		NN		
643.812	0.5	ein				ART		
644.312	0.4	Offizier		male		NN		
644.712	0.3	kommt				VVFIN		
645.012	6.2	Forrest		mname		NN		
651.212	0.2	greift				VVFIN		
651.412	0.3	wieder				ADV		
651.712	1.2	zu				APPR		
652.912	0.1	Ball		object		NN		
653.012	0.2	und				KON		
653.212	0.3	Schläger		object		NN		
653.512	2.4	im				APPRART		
655.912	0.5	Schlafsaal		setting_rec		NN		
656.412	4.3	Er				PPER		
660.712	0.2	zieht				VVFIN		
660.912	0.2	einen				ART		
661.112	0.3	Vorhang		roomgeo		NN		
661.412	0.2	weg				PTKVZ		
661.612	0.6	in				APPR		
662.212	0.2	Dans		mname		NE		
662.412	0.3	Bett		furniture		NE		
662.712	0.3	liegt				VVFIN		
663.012	0.1	ein				ART		
663.112	0.2	Mann		male		NN		
663.312	0.2	mit				APPR		
663.512	0.5	vollständig				ADJD		
664.012	0.6	bandagiertem				ADJA		
664.612	0.2	Kopf		head		NN		
664.812	0.2	und				KON		
665.012	0.1	Oberkörper		body		NN		
665.112	0.7	zu				APPR		
665.812	0.2	einer				ART		
666.012	0.2	Schwester		female		NN		
666.212	7.2	Forrest		mname		NN		
673.412	0.2	sieht			face	VVFIN		
673.612	0.2	wieder				ADV		
673.812	0.2	auf				APPR		
674.012	0.1	den				ART		
674.112	0.3	Schwerverletzten		male		NN		
676.212	5.4	im				APPRART		
681.612	0.5	Fernsehen		setting_new		NN		
682.112	13.7	Johnson		mname		NE		
695.812	0.2	hängt				VVFIN		
696.012	0.4	Forrest		mname		NN		
696.412	0.1	die				ART		
696.512	0.4	Medaille		object		NN		
696.912	0.1	um				PTKVZ		
697.012	10.0	im				APPRART		
707.012	0.2	Saal		###		NN		
707.212	0.3	sitzt				VVFIN		
707.512	0.2	auch				ADV		
707.712	0.1	die				ART		
707.812	0.2	Mutter		female		NN		
708.012	0.2	von				APPR		
708.212	0.4	Forrest		mname		NN		
708.612	0.4	der				ART		
709.012	0.5	glotzt			face	VVFIN		
709.512	0.3	Johnson		mname		NE		
709.812	0.2	an				APZR		
710.012	0.4	dreht				VVFIN		
710.412	0.1	sich				PRF		
710.512	0.2	um				PTKVZ		
710.712	0.2	und				KON		
710.912	0.7	entblößt				VVFIN		
711.612	0.0	die				ART		
711.612	0.6	Pobacke		bodypart		NN		
712.212	0.1	mit				APPR		
712.312	0.1	der				ART		
712.412	0.3	Wunde		object		NN		
715.012	0.4	im				APPRART		
715.412	0.4	Friseurladen		setting_rec		NN		
715.812	0.5	gucken				VVFIN		
716.312	0.1	drei				CARD		
716.412	0.3	Männer		male		NN		
716.712	0.4	verdutzt				ADJD		
717.112	0.1	zum				APPRART		
717.212	0.5	Bildschirm		object		NN		
717.712	1.2	Johnson		mname		NE		
718.912	0.4	winkt				VVFIN		
719.312	0.4	amüsiert				ADJD		
719.712	0.2	ab				PTKVZ		
719.912	0.3	und				KON		
720.212	0.2	geht				VVFIN		
720.412	2.4	Forrest		mname		NN		
722.812	0.2	vor				APPR		
723.012	0.1	dem				ART		
723.112	0.3	Lincoln				NE		
723.412	0.2	Memorial		setting_new;geo		NE		
723.612	10.2	er				PPER		
733.812	0.3	trägt				VVFIN		
734.112	0.8	Paradeuniform		object		NN		
734.912	12.0	Er				PPER		
746.912	0.3	wird#in		#	#	#		
747.212	0.2	eine				ART		
747.412	0.3	Schlange				NN		
747.712	0.1	von				APPR		
747.812	0.7	Veteranen		persons		NN		
748.512	0.5	gegen				APPR		
749.012	0.2	den				ART		
749.212	0.2	Krieg				NN		
749.412	0.4	geschoben				VVPP		
749.812	4.2	am				APPRART		
754.012	0.8	Straßenrand		geo		NN		
754.812	0.2	viele				PIAT		
755.012	0.3	Busse		object		NN		
755.312	0.1	mit				APPR		
755.412	1.0	Anti-Kriegs-Parolen				NN		
756.412	0.3	die				ART		
756.712	0.2	zwei				CARD		
756.912	0.4	Frauen		female		NN		
757.312	0.2	führen				VVFIN		
757.512	0.3	die				ART		
757.812	0.5	Veteranen		males		NN		
758.312	0.1	und				KON		
758.412	0.4	Forrest		mname		NN		
758.812	0.3	hinter				APPR		
759.112	0.1	eine				ART		
759.212	0.3	Bühne		locale		NN		
759.512	0.7	viele				PIS		
760.212	0.1	der				ART		
760.312	0.3	Männer		male		NN		
760.612	0.1	haben				VAFIN		
760.712	0.2	Bärte		head		NN		
760.912	0.3	und				KON		
761.212	0.3	lange				ADJA		
761.512	0.3	Haare		head		NN		
761.812	0.4	sie				PPER		
762.212	0.3	tragen				VVFIN		
762.512	0.6	Uniformteile		object		NN		
763.112	0.7	kombiniert				VVFIN		
763.812	0.1	mit				APPR		
763.912	0.6	Zivilkleidung		body		NN		
764.512	0.9	an				APPR		
765.412	0.1	der				ART		
765.512	0.7	Bühne		geo		NN		
766.212	0.1	wird				VAFIN		
766.312	0.4	Forrest		mname		NN		
766.712	0.1	an				APPR		
766.812	0.1	den				ART		
766.912	0.4	Anfang				NN		
767.312	0.0	der				ART		
767.312	0.4	Schlange				NN		
767.712	0.2	gestellt				VVPP		
767.912	1.0	der				ART		
768.912	0.4	Veteranen		male		NN		
769.312	0.2	hinter				APPR		
769.512	0.2	ihm				PPER		
775.012	33.6	der				ART		
808.612	0.3	Veteran		male		NN		
808.912	3.5	Zögernd				ADJD		
812.412	0.2	geht				VVFIN		
812.612	0.4	Forrest		mname		NN		
813.012	0.3	zu#den		#	#	#		
813.312	0.4	Mikros		object		NN		
813.712	0.8	vor				APPR		
814.512	0.1	der				ART		
814.612	0.2	Bühne		geo		NN		
814.812	0.3	stehen				VVFIN		
815.112	0.8	zehntausende		persons		ADV		
815.912	0.2	um				APPR		
816.112	0.1	ein				ART		
816.212	0.4	längliches				ADJA		
816.612	0.3	Bassin		geo		NN		
816.912	0.7	an				APPR		
817.612	0.2	dessen				PDS		
817.812	0.1	Ende				NN		
817.912	0.5	ragt				VVFIN		
818.412	0.2	das				ART		
818.612	0.6	Washington				NE		
819.212	0.1	Monument		geo		NE		
819.312	0.8	empor				PTKVZ		
820.112	0.5	ein				ART		
820.612	0.8	170				CARD		
821.412	0.0	m				NN		
821.412	0.5	hoher				ADJA		
821.912	0.4	weißer				ADJA		
822.312	0.5	Obelisk		geo		NE		
823.912	9.6	vor				APPR		
833.512	0.1	dem				ART		
833.612	0.4	Lincoln				NE		
834.012	0.1	Memorial		geo		NE		
834.112	0.8	stehen				VVFIN		
834.912	0.8	Übertragungswagen		object		NN		
835.712	0.6	der				ART		
836.312	0.2	Menge		persons		NN		
836.512	0.3	werden				VAFIN		
836.812	0.3	Plakate		object		NN		
837.112	0.3	mit				APPR		
837.412	0.1	dem				ART		
837.512	0.7	Friedenssymbol				NN		
838.212	0.5	hochgehalten				VVIZU		
838.712	27.6	der				ART		
866.312	0.9	Verstärkeranlage		object		NN		
867.212	0.2	sieht				VVFIN		
867.412	0.2	sich				PRF		
867.612	0.1	ein				ART		
867.712	0.3	Polizist		male		NN		
868.012	0.6	unauffällig				ADJD		
868.612	0.2	um				PTKVZ		
868.812	2.3	und				KON		
871.112	0.3	reißt				VVFIN		
871.412	0.3	Stecker		object		NN		
871.712	0.4	aus				APPR		
872.112	0.3	Buchsen		object		NN		
872.412	4.0	Forrest		mname		NN		
876.412	0.5	spricht				VVFIN		
