onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
198.178	0.2	auf				PTKVZ		
198.378	0.3	und				KON		
198.678	0.2	gibt				VVFIN		
198.878	0.1	es				PPER		
198.978	0.2	seinem				PPOSAT		
199.178	0.3	Vater		male		NN		
199.478	0.5	der				PDS		
199.978	0.3	nimmt				VVFIN		
200.278	0.1	ihn				PPER		
200.378	0.2	an				APPR		
200.578	0.1	die				ART		
200.678	0.2	Hand		bodypart		NN		
200.878	1.8	im				APPRART		
202.678	0.2	Haus		locale_recur		NN		
202.878	0.3	kommt				VVFIN		
203.178	0.5	Forrest		mname		NE		
203.678	0.1	mit				APPR		
203.778	0.2	einem				ART		
203.978	0.4	Frühstückstablet#t	###			###		
204.378	0.4	ins				APPRART		
204.778	0.6	ehemalige				ADJA		
205.378	0.6	Schlafzimmer		locale_recur		NN		
205.978	0.2	seiner				PPOSAT		
206.178	0.2	Mutter		female		NN		
206.378	2.0	abrupt#bleibt	###			VVFIN		
208.378	0.1	er				PPER		
208.478	0.1	stehen				PTKVZ		
208.578	0.4	und				KON		
208.978	0.2	starrt				VVFIN		
209.178	0.2	auf				APPR		
209.378	0.4	Jenny		fname		NE		
209.778	0.7	di#e	###			ART		
210.478	0.2	reglos				ADJD		
210.678	0.1	im				APPRART		
210.778	0.2	Bett		furniture		NN		
210.978	0.3	liegt				VVFIN		
211.278	0.5	ihr				PPOSAT		
211.778	0.2	Kopf		head		NN		
211.978	0.1	ruht				VVFIN		
212.078	0.3	auf				APPR		
212.378	0.4	mehreren				PIAT		
212.778	0.3	Kissen		object		NN		
213.078	1.5	sie				PPER		
214.578	0.3	öffnet				VVFIN		
214.878	0.1	die				ART		
214.978	0.0	Augen		face		NN		
215.878	8.0	er				PPER		
223.878	0.2	stellt				VVFIN		
224.078	0.1	das				ART		
224.178	0.3	Tablett		object		NN		
224.478	0.2	auf				APPR		
224.678	0.1	ein				ART		
224.778	0.4	Tischchen		furniture		NN		
225.178	0.4	neben				APPR		
225.578	0.1	dem				ART		
225.678	0.2	Bett		furniture		NN		
225.878	1.8	und				KON		
227.678	0.3	schiebt				VVFIN		
227.978	0.1	ein				ART		
228.078	0.4	Fenster		roomgeo		NN		
228.478	0.2	hoch				PTKVZ		
228.678	4.2	er				PPER		
232.878	0.2	setzt				VVFIN		
233.078	0.1	sich				PRF		
233.178	0.2	auf				APPR		
233.378	0.2	einen				ART		
233.578	0.2	Stuhl		furniture		NN		
233.778	0.7	Jenny		fname		NE		
234.478	0.2	dreht				VVFIN		
234.678	0.2	sich				PRF		
234.878	0.2	zu				APPR		
235.078	0.2	ihm				PPER		
235.278	0.3	und				KON		
235.578	0.3	stützt				VVFIN		
235.878	0.0	den				ART		
235.878	0.3	Kopf		head		NN		
236.178	0.1	in				APPR		
236.278	0.1	die				ART		
236.378	0.1	Hand		bodypart		NN		
236.478	9.9	Forrest		mname		NE		
246.378	0.2	nachts		time		ADV		
246.578	0.1	in				APPR		
246.678	0.4	Vietnam		setting_rec		NE		
247.078	5.7	er				PPER		
252.778	0.2	nimmt				VVFIN		
252.978	0.1	den				ART		
253.078	0.5	Stahlhelm		head		NN		
253.578	0.1	ab				PTKVZ		
253.678	0.2	und				KON		
253.878	0.2	sieht				VVFIN		
254.078	0.1	zu				APPR		
254.178	0.3	einem				ART		
254.478	0.4	Wolkenloch		###geo###		NN		
254.878	0.2	am				APPRART		
255.078	0.2	Himmel		###geo###		NN		
255.278	2.1	Jenny		fname		NE		
257.378	0.4	lächelt				VVFIN		
259.778	4.6	er		male		PPER		
264.378	0.1	steht				VVFIN		
264.478	0.1	auf				APPR		
264.578	0.2	dem				ART		
264.778	0.2	Kutter		setting_rec;object		NN		
264.978	4.3	in				APPR		
269.278	0.2	einem				ART		
269.478	0.1	See		geo		NN		
269.578	0.5	spiegeln				VVFIN		
270.078	0.1	sich				PRF		
270.178	0.4	Gipfel		setting_new;geo		NN		
270.578	1.6	Er#läuft	###			VVFIN		
272.178	0.3	daran				PROAV		
272.478	0.3	entlang				PTKVZ		
272.778	12.0	Forrest		mname		NE		
284.778	0.1	mit				APPR		
284.878	0.5	zotteligem				ADJA		
285.378	0.2	Haar		head		NN		
285.578	0.3	und				KON		
285.878	0.1	Bart		face		NN		
285.978	10.5	am				APPRART		
296.478	0.2	Bett		setting_new;furniture		NN		
296.678	0.2	sieht				VVFIN		
296.878	0.2	Forrest		mname		NE		
297.078	0.7	abwesend				ADJD		
297.778	0.1	vor				APPR		
297.878	0.2	sich				PRF		
298.078	0.1	hin				ADV		
298.178	0.6	Jenny		fname		NE		
298.778	0.2	blickt				VVFIN		
298.978	0.5	versonnen				VVINF		
299.478	0.1	zum				APPRART		
299.578	0.4	Fenster		roomgeo		NN		
299.978	5.1	er				PPER		
305.078	0.2	schaut				VVFIN		
305.278	0.2	sie				PPER		
305.478	0.0	an				PTKVZ		
305.478	4.5	Jenny		fname		NE		
309.978	0.3	sieht				VVFIN		
310.278	0.1	ihm				PPER		
310.378	0.1	in				APPR		
310.478	0.1	die				ART		
310.578	0.3	Augen		face		NN		
312.778	0.7	lächelt				VVFIN		
313.478	0.5	traurig				ADJD		
313.978	0.3	und				KON		
314.278	0.3	nimmt				VVFIN		
314.578	0.2	seine				PPOSAT		
314.778	0.2	Hand		bodypart		NN		
314.978	6.4	Forrest		mname		NE		
321.378	0.4	sieht				VVFIN		
321.778	0.0	sie				PPER		
321.778	0.4	zärtlich				ADJD		
322.178	0.2	an				PTKVZ		
322.378	4.4	er				PPER		
326.778	0.2	steht				VVFIN		
326.978	0.2	am				APPRART		
327.178	0.3	Grabstein		setting_new;object		NN		
327.478	0.6	um#den#ein	###			ART		
328.078	0.2	Kranz		object		NN		
328.278	0.2	aus				APPR		
328.478	0.4	Steinen		object		NN		
328.878	0.2	liegt				VVFIN		
329.078	14.0	er				PPER		
343.078	0.2	schaut				VVFIN		
343.278	0.2	dabei				PROAV		
343.478	0.2	zu		setting_new		PTKVZ		
343.678	22.4	abends		++		ADV		
366.078	0.3	er				PPER		
366.378	0.2	sitzt				VVFIN		
366.578	0.1	bei				APPR		
366.678	0.2	seinem				PPOSAT		
366.878	0.2	Sohn		setting_new;male		NN		
367.078	0.4	der				PDS		
367.478	0.4	liest				VVFIN		
372.778	16.2	auf				APPR		
388.978	0.2	der				ART		
389.178	0.3	Veranda		locale_recur		NN		
389.478	0.2	steht				VVFIN		
389.678	0.2	eine				ART		
389.878	0.3	Platte		furniture		NN		
390.178	5.5	die				ART		
395.678	0.2	zwei		male		CARD		
395.878	0.4	sitzen				VVFIN		
396.278	0.0	mit				APPR		
396.278	0.6	Angelruten		object		NN		
396.878	0.2	auf				APPR		
397.078	0.1	dem				ART		
397.178	0.5	Baumstumpf		object		NN		
397.678	0.1	am				APPRART		
397.778	0.3	Fluss		setting_new;geo		NN		
398.078	29.7	neben				APPR		
427.778	0.2	einem				ART		
427.978	0.6	Blumenstrauß		object		NN		
428.578	0.4	lehnt				VVFIN		
428.978	0.1	er#den	###			ART		
429.078	0.3	Brief		object		NN		
429.378	0.1	an				APPR		
429.478	0.2	den				ART		
429.678	0.4	Grabstein		object		NN		
430.078	0.7	auf				APPR		
430.778	0.2	dem				ART		
430.978	0.3	Umschlag		object		NN		
431.278	0.2	steht				VVFIN		
431.478	0.1	in				APPR		
431.578	0.6	Kinderschrift				NN		
432.178	0.4	Mom				NE		
432.678	1.4	Forres#t	###			NE		
434.078	0.3	tritt				VVFIN		
434.378	0.2	wieder				ADV		
434.578	0.1	aus				APPR		
434.678	0.2	dem				ART		
434.878	0.5	Steinkranz		object		NN		
435.378	0.3	und				KON		
435.678	0.3	bleibt				VVFIN		
435.978	0.1	stehen				VVINF		
492.678	15.2	mit				APPR		
507.878	0.4	gesenkten				ADJA		
508.278	0.2	Kopf		head		NN		
508.478	0.6	entfernt				VVFIN		
509.078	0.2	sich				PRF		
509.278	0.3	Forrest		mname		NE		
509.578	0.2	von				APPR		
509.778	0.1	dem				ART		
509.878	0.3	Grab		geo		NN		
510.178	0.3	unter				APPR		
510.478	0.1	der				ART		
510.578	0.4	ausladenden				ADJA		
510.978	0.6	Eiche		geo		NN		
511.578	0.1	die				ART		
511.678	0.2	auf				APPR		
511.878	0.2	einer				ART		
512.078	0.3	Wiese		roomgeo		NN		
512.378	0.2	steht				VVFIN		
512.578	0.6	in				APPR		
513.178	0.2	der				ART		
513.378	0.1	Nähe				NN		
513.478	0.5	leuchtet				VVFIN		
513.978	0.3	die				ART		
514.278	0.4	tiefstehende				ADJA		
514.678	0.2	Sonne		geo		NN		
514.878	0.4	in				APPR		
515.278	0.4	warmen				ADJA		
515.678	0.5	Orange				NN		
516.178	0.2	durch				APPR		
516.378	0.2	eine				ART		
516.578	0.3	Baumkrone		geo		NN		
522.078	0.9	Hinter#Forrest	###			NE		
522.978	0.3	fliegt				VVFIN		
523.278	0.1	ein				ART		
523.378	0.5	Vogelschwarm				NN		
523.878	0.4	vorbei				PTKVZ		
526.778	2.3	Forrest#sieht	###			VVFIN		
529.078	0.2	ihm				PPER		
529.278	0.2	nach				PTKVZ		
533.178	0.3	an				APPR		
533.478	0.2	der				ART		
533.678	0.4	Straße		setting_rec;geo		NN		
534.078	0.3	sitzen				VVFIN		
534.378	0.3	Vater		male		NN		
534.678	0.1	und				KON		
534.778	0.2	Sohn		male		NN		
534.978	0.2	auf				APPR		
535.178	0.1	einem				ART		
535.278	0.5	Baumstumpf		object		NN		
535.778	3.9	Er#zieht#das#Curious#George#Buch	###			###		
539.678	0.1	aus				APPR		
539.778	0.3	der				ART		
540.078	0.2	Schultasche		object		NN		
540.278	11.9	Forrest		mname		NE		
552.178	0.2	blättert				VVFIN		
552.378	0.3	darin				PROAV		
552.678	0.3	die				ART		
552.978	0.7	grau-weiße				ADJA		
553.678	0.2	Feder		object		NN		
553.878	0.3	fällt				VVFIN		
554.178	0.5	unbemerkt				ADJD		
554.678	0.2	raus				PTKVZ		
554.878	3.0	er				PPER		
557.878	0.3	steckt				VVFIN		
558.178	0.1	das				ART		
558.278	0.2	Buch		object		NN		
558.478	0.3	zurück				ADV		
558.778	0.2	in				APPR		
558.978	0.0	die				ART		
558.978	0.3	Tasche		object		NN		
559.278	1.9	mit				APPR		
561.178	0.1	der				ART		
561.278	0.1	Tasche		object		NN		
561.378	0.3	über				APPR		
561.678	0.2	der				ART		
561.878	0.1	Schulter		body		NN		
561.978	0.2	und				KON		
562.178	0.3	einer				ART		
562.478	0.8	Frühstückstüte		object		NN		
563.278	0.1	geht				VVFIN		
563.378	0.5	Forrest				###		
563.878	0.3	Junior		mname		NE		
564.178	0.2	zur				APPRART		
564.378	0.3	Bustür		object		NN		
565.678	15.0	der				ART		
580.678	0.2	Junge		male		NN		
580.878	0.2	sieht				VVFIN		
581.078	0.2	zur				APPRART		
581.278	0.3	Busfahrerin		female		NN		
581.578	0.5	hoch				ADJD		
582.078	0.2	die				ART		
582.278	0.4	Kaugummi		object		NN		
582.678	0.2	kaut				VVPP		
582.878	8.6	sie				PPER		
591.478	0.2	lacht				VVFIN		
591.678	0.2	ihn				PPER		
591.878	0.1	an				PTKVZ		
591.978	0.4	der				ART		
592.378	0.3	kleine				###		
592.678	0.3	winkt				VVFIN		
592.978	0.2	seinem				PPOSAT		
593.178	0.3	Vater		male		NN		
593.478	0.2	und				KON		
593.678	0.2	steigt				VVFIN		
593.878	0.2	ein				PTKVZ		
594.878	11.1	Forrest#sieht	###			VVFIN		
605.978	0.2	dem				ART		
606.178	0.1	Bus		object		NN		
606.278	0.3	nach				PTKVZ		
606.578	5.3	er				PPER		
611.878	0.4	setzt				VVFIN		
612.278	0.0	sich				PRF		
612.278	0.3	wieder				ADV		
612.578	0.1	auf				APPR		
612.678	0.2	dem				ART		
612.878	0.5	Baumstumpf		object		NN		
613.378	0.1	und				KON		
613.478	0.4	schaut				VVFIN		
613.878	0.6	melancholisch				ADJD		
614.478	0.2	vor				APPR		
614.678	0.2	sich				PRF		
614.878	0.1	hin				ADV		
614.978	3.6	Forrest#Hände	###			NN		
618.578	0.6	ruhen				VVFIN		
619.178	0.6	auf				APPR		
619.778	0.3	seinen				PPOSAT		
620.078	0.3	Knien		bodypart		NN		
620.378	2.1	zwischen				APPR		
622.478	0.2	seinen				PPOSAT		
622.678	0.2	Füßen		bodypart		NN		
622.878	0.5	liegt				VVFIN		
623.378	0.0	die				ART		
623.378	0.4	Feder		object		NN		
623.778	0.1	im				APPRART		
623.878	0.2	Gras		roomgeo		NN		
624.078	0.7	ein				ART		
624.778	0.4	Windstoß				NN		
625.178	0.5	wirbelt				VVFIN		
625.678	0.1	sie			object	PPER		
625.778	0.2	hoch				PTKVZ		
627.878	7.4	die				ART		
635.278	0.3	Feder		object		NN		
635.578	0.3	steigt				VVFIN		
635.878	0.1	höher				ADJD		
635.978	0.3	in				APPR		
636.278	0.2	die				ART		
636.478	0.3	Luft				NN		
636.778	0.5	dabei				PROAV		
637.278	0.3	dreht				VVFIN		
637.578	0.2	sie			object	PPER		
637.778	0.0	sich				PRF		
637.778	0.5	sanft				VVINF		
638.278	0.8	unten				ADV		
639.078	0.3	sitzt				VVFIN		
639.378	0.2	Forrest		mname		NE		
639.578	0.5	immer				ADV		
640.078	0.0	noch				ADV		
640.078	0.2	auf				APPR		
640.278	0.2	dem				ART		
640.478	0.5	Baumstumpf		object		NN		
640.978	4.0	die				ART		
644.978	0.3	Feder		object		NN		
645.278	0.4	fliegt				VVFIN		
645.678	0.2	über				APPR		
645.878	0.2	die				ART		
646.078	0.3	Wipfel		geo		NN		
646.378	0.2	der				ART		
646.578	0.4	mächtigen				ADJA		
646.978	0.3	Bäume		geo		NN		
647.278	0.2	an				APPR		
647.478	0.1	der				ART		
647.578	0.4	Zufahrt		geo		NN		
652.378	0.4	hoch				ADJD		
652.778	0.4	über				APPR		
653.178	0.1	der				ART		
653.278	0.3	Feder		object		NN		
653.578	0.2	lugt				VVFIN		
653.778	0.4	zwischen				APPR		
654.178	0.3	Wolken		###geo###		NN		
654.478	0.2	der				ART		
654.678	0.2	blaue				ADJA		
654.878	0.3	Himmel				NN		
655.178	0.5	hindurch				PROAV		
659.078	0.3	die				ART		
659.378	0.4	Feder		object		NN		
659.778	0.3	sinkt				VVFIN		
660.078	0.2	etwas				PIS		
660.278	0.4	herab				ADV		
660.678	0.5	und				KON		
661.178	0.3	wirbelt				VVFIN		
661.478	0.3	herum				PTKVZ		
664.178	0.3	sie				PPER		
664.478	0.2	wird				VAFIN		
664.678	0.1	wieder				ADV		
664.778	0.4	angehoben				VVPP		
668.178	0.4	und				KON		
668.578	0.3	schwebt				VVFIN		
668.878	0.0	auf				APPR		
668.878	0.2	die				ART		
669.078	0.4	Kamera			object	NN		
669.478	0.2	zu				PTKVZ		
669.678	1.8	das				ART		
671.478	0.2	Bild			object	NN		
671.678	0.3	wird				VAFIN		
671.978	0.1	schwarz				ADJD		
