onset	duration	person	FG	kind	prosody	sentence_grammar	text	commentary
282.276	3.0	OLDER BOY #1	1	speech	regular	imperative;imperative;imperative	Lauf! Lauf! Mach schon!	###
283.276	0.48	OLDER BOY #2	1	speech	regular	imperative	Nun Lauf!	###
285.196	2.16	OLDER BOY #1	1	speech	regular;addendum	HS;NS	Aber so schnell bist du nicht, dass wir dich nicht kriegen.	
287.556	1.2	MAN IN TRUCK 2	1	non	regular	none	Ahahaaaaahahaha	
288.796	0.96	OLDER BOY #1	1	speech	regular	imperative;address	Na, lauf, du Blödmann!	
291.076	1.68	ERZAEHLER	1	speech	regular	HS	Der Pickup fährt dicht hinter Forrest.	
292.916	1.36	ERZAEHLER	1	speech	regular	HS	Der biegt wieder auf die Wiese.	
294.556	3.72	PEOPLE IN TRUCK	1	non	regular	none	hahahahah	
295.036	0.92	ERZAEHLER	1	speech	regular;addendum	none	...der Pickup hinterher	
298.476	1.68	PEOPLE IN TRUCK	1	non	regular	none	huhuhuhuhuhuhu	
300.276	0.48	MAN IN TRUCK 3	1	non	regular	none	whooo	
301.076	2.4	MAN IN TRUCK 1	1	non	regular	none	ahahahahahahaha	
301.356	0.8	MAN IN TRUCK 3	1	non	regular	none	whooo whooo	
303.836	0.6	JENNY	1	speech	regular	imperative	Lauf!	
304.556	0.88	JENNY	1	speech	regular	address	Forrest	
305.516	1.04	ERZAEHLER	1	speech	regular	HS	Er springt über einen Zaun.	
306.156	0.0	PEOPLE IN TRUCK	1	non	regular	none	ieaaaaah	
306.676	0.4	MAN IN TRUCK 3	1	non	regular	none	whooo	
307.476	0.76	ERZAEHLER	1	speech	regular	none	Auf der Wartebank	
308.356	1.04	FORREST	1	speech	regular	HS	Es wurde ganz normal.	
309.676	1.92	FORREST	1	speech	regular	NS;HS	Da, wo ich hinwollte, bin ich hingelaufen.	
313.396	2.0	FORREST	1	speech	regular	HS;NS	Ich hätte nie gedacht, dass mir das mal was bringt.	
315.716	1.28	ERZAEHLER	1	speech	regular	HS	Forrest rennt auf einer Straße.	
317.196	0.88	ERZAEHLER	1	speech	regular	HS	Der Pickup folgt ihm.	
317.556	4.4	OLDER BOY	1	non	regular	none	Hahahahaha whoohooo	
318.276	7.88	PEOPLE IN TRUCK	1	non	regular	none	ieeeaaahahahahahahahahaha	
326.196	3.48	ERZAEHLER	1	speech	regular	AND;relativ	Forrest biegt ab und rast auf ein Football-Feld, auf dem ein Spiel stattfindet.	
331.636	1.4	ERZAEHLER	1	speech	regular	HS	Ein Quarterback wirft einen Pass.	
333.156	0.88	ERZAEHLER	1	speech	regular	HS	Sein Coach sieht zu.	
334.996	1.08	FOOTBALL PLAYER	0	speech	regular	none	Na, also	
336.596	1.16	ERZAEHLER	1	speech	regular	HS	Forrest überholt den Fänger.	
337.876	0.72	ERZAEHLER	1	speech	regular	HS	Der guckt baff.	
338.836	1.08	ERZAEHLER	1	speech	regular;addendum	HS	Und wird vom Gegner umgerannt.	
340.316	0.48	FOOTBALL PLAYER	1	non	regular	none	bwuaaaah	
341.156	2.2	ERZAEHLER	1	speech	regular	HS	Der Coach und seine Assistenten glotzen Forrest nach.	
343.796	0.68	FOOTBALL COACH	1	speech	exclamation	none	Großer Gott	
344.516	0.72	FOOTBALL COACH	1	speech	asking	question	Wer ist das?	
345.396	1.2	ASSISTANT COACH	1	speech	regular	HS	Das ist Forrest Gump.	
346.916	0.56	ASSISTANT COACH	1	speech	regular	address	Coach	
347.876	0.4	ASSISTANT COACH	1	non	regular	none	hehehehe	
348.516	1.08	ASSISTANT COACH	1	speech	regular;addendum	none	Unser Dorftrottel	
350.036	1.52	FORREST (V.O.)	1	speech	regular	HS	Und ob sies glauben oder nicht...	
352.036	1.92	FORREST (V.O.)	1	speech	regular	HS	Ich bin dann auch noch aufs College gekommen.	
355.076	51.6	CROWD	1	non	regular	none		
355.076	51.56	OST	0	song	instrumental	instrumental		
356.396	1.44	ERZAEHLER	1	speech	regular	none	In einem vollen Football-Stadion.	
357.996	1.76	ERZAEHLER	1	speech	regular	HS	Forrest als Spieler träumt vor sich hin.	
359.996	1.52	ERZAEHLER	1	speech	regular	HS	Ein Mitspieler läuft mit dem Ball zu ihm.	
362.076	0.72	FOOTBALL PLAYER	1	speech	regular	address	Forrest	
362.916	0.52	FOOTBALL PLAYER	1	speech	regular	imperative	Lauf!	
363.276	0.68	FORREST	1	speech	regular	none	okay	
364.156	0.64	FOOTBALL PLAYER	1	speech	regular	imperative	Lauf!	
364.916	2.64	FOOTBALL COACH	1	speech	commanding	imperative;address;address	Lauf doch, Du dämlicher Schwachkopf! Lauf!	
368.396	1.6	ERZAEHLER	1	speech	regular	HS	Forrest hängt mehrere Gegner ab.	
373.756	0.6	FOOTBALL PLAYER	1	non	regular	none	bwuoooh	
375.156	4.36	ERZAEHLER	1	speech	regular	HS	In einem Tribünenblock formen die Zuschauer mit roten Tafeln die Worte 'Go Alabama'.	
379.676	0.44	ERZAEHLER	1	speech	regular	none	Der Coach:	
379.556	3.6	FOOTBALL COACH	1	speech	regular	imperative;address;imperative	Mach schon, du Schwachkopf, los lauf!	#wtf#;direkte Rede
382.516	1.4	ERZAEHLER	1	speech	regular	HS	Forrest weicht einem Gegner aus.	
384.756	1.4	FOOTBALL COACH	0	speech	commanding	imperative	Halt, Halt! Da lang!	###movie only und ggf. Da auch BG###
384.036	1.48	ERZAEHLER	1	speech	regular	HS	Der stößt mit einem Mitspieler zusammen.	
385.956	1.4	ERZAEHLER	1	speech	regular	HS	Forrest rennt zur Seitenlinie.	
388.236	1.56	ERZAEHLER	1	speech	regular	HS	Er biegt Richtung Touchdown-Linie ab.	
389.996	1.68	ERZAEHLER	1	speech	regular	HS	Zwei Gegner hechten ihm vergeblich nach.	
392.796	3.28	ERZAEHLER	1	speech	regular	HS;HS	Forrest durchquert die Touchdown-Zone mit dem Ball, rennt Musiker einer Kapelle um,...	
396.596	2.16	ERZAEHLER	1	speech	regular;addendum	HS	...und stürmt mit dem Ball durch ein Stadiontor hinaus.	
398.476	2.92	FOOTBALL COACH	1	speech	regular	HS;relativ	Das ist wahrscheinlich der blödeste Kerl, den die Welt je gesehen hat.	#timing, ist durch Erzahler verdeckt#
401.916	1.44	FOOTBALL COACH	1	speech	regular;addendum	HS	Aber dafür ist er auch der Schnellste.	
403.276	1.28	ASSISTANT COACH	1	non	regular	none	bwaaaaaaah	
403.276	3.4	FOOTBALL COACH	1	non	regular	none	ahahahahahahahahahaha	
406.967	0.64	ERZAEHLER	1	speech	regular	HS	Es ist dunkel.	
408.247	4.6	ERZAEHLER	1	speech	regular	AND	Im strömenden Regen sitzt Forrest vor einem Hauseingang und hält eine Pralinenschachtel auf dem Schoß. 	
413.047	61.88	CLARENCE 'FROGMAN' HENRY	0	song	regular	foreign	“I Don't Know Why”	(I Don't Know Why) But I Do
413.527	3.0	ERZAEHLER	1	speech	regular	HS;relativ	Er sieht zu einem näher kommenden Auto, das etwas entfernt parkt.	
416.967	1.36	ERZAEHLER	1	speech	regular	HS	Darin sitzen zwei Personen.	
418.687	1.44	ERZAEHLER	1	speech	regular	HS	Forrest blickt aufmerksam hin.	
426.087	1.64	ERZAEHLER	1	speech	regular	HS	Die beiden im Auto umarmen sich.	
428.087	1.0	ERZAEHLER	1	speech	regular	HS	Forrest steht auf.	
429.327	4.56	ERZAEHLER	1	speech	regular	AND	Die blonde Frau lehnt den Rücken an die Beifahrertür und stützt sich mit den Händen an den Scheiben ab.	
435.607	0.36	JENNY	1	non	regular	none	auuuh 	
436.087	1.0	JENNY	0	speech	regular	HS	Das tut weh.	
437.567	1.48	ERZAEHLER	1	speech	regular	HS	Entschlossen rennt Forrest hin.	
442.247	3.08	ERZAEHLER	1	speech	regular	AND	Sieht durch die beschlagene Windschutzscheibe und reißt die Fahrertür auf.	
446.687	1.12	ERZAEHLER	1	speech	regular	HS	Er schlägt auf den Fahrer ein.	
448.167	0.32	BILLY	1	non	regular	none	uuäh	
448.407	0.56	JENNY	0	speech	exclamation	address	Forrest	
449.287	0.28	FORREST	1	non	regular	none	uuuhm	
449.687	0.64	JENNY	1	speech	exclamation	address	Forrest	
450.447	1.56	ERZAEHLER	1	speech	regular	AND	Jenny steigt aus und rennt zu ihm.	
452.567	0.36	JENNY	1	speech	exclamation	address	Forrest	
453.007	0.4	JENNY	1	speech	commanding	imperative	Hör auf!	
453.527	0.68	ERZAEHLER	1	speech	regular	HS	Sie zieht ihn weg.	
455.687	1.08	BILLY	0	speech	asking	question	Was ist denn hier los?	
455.367	1.12	JENNY	1	speech	asking	question	Was machst du denn da?	
456.287	2.04	FORREST	1	speech	exclamation	HS	Aber er hat dir weh getan.	
456.567	1.92	BILLY	1	speech	asking	question	Scheisse, was ist denn hier los?	
458.287	0.88	JENNY	1	speech	exclamation	HS	Nein, hat er nicht	
458.567	2.12	BILLY	1	speech	asking	question	Wer ist das?	
459.647	0.72	JENNY	1	speech	commanding	imperative	Geh da rüber!	
460.087	0.76	BILLY	1	speech	asking	question	Wer ist das?	
461.607	1.04	BILLY	0	speech	asking	question	Wer verdammt noch mal…?	
461.887	1.08	JENNY	0	speech	exclamation	address;HS	Billy, es tut mir leid.	
462.807	0.6	BILLY	1	speech	commanding	imperative	Fass mich nicht an!	
463.687	0.36	JENNY	1	speech	exclamation	none	Nicht	
464.367	1.52	BILLY	1	speech	regular	HS	Du sollst mich nicht anfassen.	
464.767	0.64	JENNY	0	speech	commanding	imperative	Warte doch!	
465.607	1.08	JENNY	1	speech	regular	incomplete	Du kannst doch jetzt nicht...	
466.727	0.28	JENNY	1	speech	regular	address	Billy	
467.047	0.68	JENNY	1	speech	commanding	imperative	Warte doch!	
468.447	1.44	JENNY	1	speech	regular	HS	Er weiß es doch nicht besser.	
472.367	0.6	JENNY	1	speech	regular	address	Forrest	
473.567	1.24	JENNY	1	speech	asking	question	Warum hast du das gemacht?	
477.727	1.2	FORREST	1	speech	regular	HS	Ich hab Pralinen für dich.	
479.007	1.0	ERZAEHLER	1	speech	regular	HS	Sie nimmt sie wütend.	
480.807	1.0	FORREST	1	speech	regular	HS	Es tut mir so Leid.	
484.727	1.72	FORREST	1	speech	regular	HS	Ich geh jetzt wieder in mein College.	
487.087	0.52	JENNY	1	speech	asking	address	Forrest	
488.527	0.72	ERZAEHLER	1	speech	regular	HS	Er bleibt stehen.	
491.527	0.88	JENNY	1	speech	exclamation	imperative	Sieh dich doch an!	
492.647	1.08	ERZAEHLER	1	speech	regular	HS	Er schaut an sich runter.	
494.887	0.48	JENNY	1	speech	regular	imperative	Komm mit!	
496.247	0.32	JENNY	1	speech	regular	imperative	Komm!	
496.847	2.44	ERZAEHLER	1	speech	regular	AND	Sie greift nach seiner Hand und zieht ihn hinter sich her.	
500.087	3.84	ERZAEHLER	1	speech	regular	HS;HS;HS	In einem Flur späht Jenny um eine Ecke, schleicht mit Forrest zu einem Zimmer und schließt auf.	
504.127	1.12	FORREST	1	speech	asking	question	Ist das Dein Zimmer?	
504.687	0.48	JENNY	1	non	commanding	none	Shh!	
506.047	0.4	ERZAEHLER	1	speech	regular	none	Später	
506.647	3.2	ERZAEHLER	1	speech	regular	HS	Jenny, im Unterkleid, nimmt den Bademantel ihrer schlafenden Mitbewohnerin.	
508.687	54.52	THE ROOFTOP SINGERS	1	song	regular	foreign	“Walk Right In”	
510.247	1.2	JENNY	1	speech	asking	question	Träumst du manchmal davon,...	
511.567	1.56	ERZAEHLER	1	speech	regular;addendum	HS	Und legt ihn um seine nackten Beine.	
513.407	1.16	FORREST	1	speech	asking	NS	...wer du einmal sein wirst?	
514.767	1.36	ERZAEHLER	1	speech	regular	HS	Auch sein Oberkörper ist nackt.	
516.327	1.04	FORREST	1	speech	asking	question	Wer ich mal sein werde?	
517.447	0.36	JENNY	1	speech	regular	none	Ja	
518.207	1.48	FORREST	1	speech	asking	question	Werd' ich später nicht mehr ich sein?	
519.887	1.72	JENNY	1	speech	regular	HS	Natürlich wirst du immer du sein.	
522.047	1.6	JENNY	1	speech	regular	HS	Trotzdem wirst Du ein anderer sein.	
524.287	0.56	JENNY	1	speech	asking	question	Weißt Du was?	
526.207	1.24	JENNY	1	speech	regular	HS	Ich möchte mal berühmt werden.	
529.047	2.0	JENNY	1	speech	regular	HS	Ich möchte Sängerin werden wie Joan Baez.	
531.247	1.32	ERZAEHLER	1	speech	regular	HS	Jenny trocknet ihre Haare.	
532.727	1.04	JENNY	1	speech	regular	incomplete	Ich möchte auf...	
534.367	3.48	JENNY	1	speech	regular;addendum	completion	...einer leeren Bühne stehen. Nur meine Gitarre, meine Stimme,	
540.167	0.6	JENNY	1	speech	regular;addendum	none	nicht mehr.	
541.127	1.32	ERZAEHLER	1	speech	regular	HS	Sie zieht ihr Unterkleid aus.	
542.727	2.44	JENNY	1	speech	regular	HS	Ich möchte in den Menschen etwas bewegen.	
545.487	2.68	ERZAEHLER	1	speech	regular	HS	In BH und Unterhose setzt sie sich neben Forrest aufs Bett.	
548.527	1.48	JENNY	1	speech	regular	HS	Ich möchte Inhalte vermitteln.	
550.207	1.04	JENNY	1	speech	regular;addendum	none	Von Mensch zu Mensch.	
551.487	1.84	ERZAEHLER	1	speech	regular	HS	Schüchtern sieht Forrest auf ihren Busen.	
553.527	0.88	ERZAEHLER	1	speech	regular	HS	Jenny ist schlank.	
554.607	2.84	ERZAEHLER	1	speech	regular	HS	Sie hat ein schmales ebenmäßiges Gesicht und glattes langes Haar. 	
557.727	0.92	ERZAEHLER	1	speech	regular	HS	Sie bemerkt seinen Blick.	
559.047	1.8	JENNY	1	speech	asking	question	Bist du schonmal mit einem Mädchen zusammen gewesen?	
563.167	3.2	FORREST	1	speech	regular	AND	Im Kurs für Hauswirtschaftslehre sind Mädchen und ich sitze daneben.	
568.487	1.2	ERZAEHLER	1	speech	regular	HS	Jenny sieht ihn ruhig an.	
570.127	1.12	ERZAEHLER	1	speech	regular	HS	Sie öffnet ihren BH...	
572.647	0.76	ERZAEHLER	1	speech	regular;addendum	HS	und streift ihn ab.	
573.927	1.44	ERZAEHLER	1	speech	regular	HS	Forrests Augen weiten sich.	
575.647	1.08	ERZAEHLER	1	speech	regular	HS	Verlegen schaut er weg.	
579.607	2.48	ERZAEHLER	1	speech	regular	AND	Jenny nimmt seine Hand und legt sie sich auf die Brust.	
586.167	2.12	ERZAEHLER	1	speech	regular	HS	Forrest linst aus den Augenwinkeln rüber.	
589.527	0.8	ERZAEHLER	1	speech	regular	HS	Er zuckt zusammen.	
591.487	0.28	FORREST	1	non	regular	none	ahhohh	
592.407	0.36	FORREST	1	speech	regular	none	Oooouuuh	
594.647	0.84	FORREST	1	speech	regular	HS	Das tut mir Leid.	
595.407	0.8	JENNY	1	speech	regular	HS	Macht doch nichts.	
595.807	0.8	FORREST	1	speech	exclamation	imperative	Entschuldige!	
600.087	0.6	FORREST	1	non	regular	none	oooh	
601.927	0.36	FORREST	1	non	regular	none	hupffff	
603.007	0.16	FORREST	1	non	regular	none	oooh	
