onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
120.946	5.4	vor				APPR		
126.346	0.1	dem				ART		
126.446	0.3	Weißen				#		
126.746	0.1	Haus		setting_new;geo		NE		
126.846	0.4	geht				VVFIN		
127.246	0.2	Jenny		fname		NE		
127.446	0.2	mit				APPR		
127.646	0.1	ihm				PPER		
127.746	0.1	an				APPR		
127.846	0.2	einem				ART		
128.046	0.6	Friedensmarsch		###persons?###		NN		
128.646	0.2	vorbei				PTKVZ		
128.846	8.5	die				ART		
137.346	0.7	Demonstranten		persons		NN		
138.046	0.4	halten				VVFIN		
138.446	0.3	Kerzen		object		NN		
138.746	0.2	in				APPR		
138.946	0.1	den				ART		
139.046	0.3	Händen		bodypart		NN		
139.346	4.9	im				APPRART		
144.246	0.3	Gehen				NN		
144.546	0.3	sehen				VVFIN		
144.846	0.0	sie				PPER		
144.846	0.2	sich				PRF		
145.046	0.1	kurz				ADJD		
145.146	0.3	in				APPR		
145.446	0.1	die				ART		
145.546	0.3	Augen		face		NN		
145.846	0.5	Jenny		fname		NE		
146.346	0.3	senkt				VVFIN		
146.646	0.3	den				ART		
146.946	0.2	Blick		###		NN		
149.446	0.4	Sie				PPER		
149.846	0.2	wischt				VVFIN		
150.046	0.0	über				APPR		
150.046	0.5	Forrests		mname		NE		
150.546	0.6	Ärmel		bodypart		NN		
151.146	20.2	Jenny		fname		NE		
171.346	0.3	harkt				VVFIN		
171.646	0.2	sich				PRF		
171.846	0.2	bei#ihm	###			PPER		
172.046	0.4	unter				PTKVZ		
172.446	7.7	Jenny		fname		NE		
180.146	0.2	beim				APPRART		
180.346	0.5	Trampen		setting_new		NN		
180.846	7.4	sie		female		PPER		
188.246	0.2	nimmt				VVFIN		
188.446	0.2	LSD				NN		
188.646	8.1	als				APPR		
196.746	0.8	Straßenmusikant		person		NN		
197.546	0.1	auf				APPR		
197.646	0.1	dem				ART		
197.746	0.5	Walk-of-Fame				NN		
198.246	0.3	in				APPR		
198.546	0.1	Hollywood		setting_new		NE		
198.646	0.9	ein				ART		
199.546	0.5	Langhaariger		male		NN		
200.046	0.2	mit				APPR		
200.246	0.3	VW-Käfer		object		NN		
209.446	4.0	morgens		++		ADV		
213.446	2.3	an				APPR		
215.746	0.3	einem				ART		
216.046	0.2	alten				ADJA		
216.246	0.2	Bus		setting_new;object		NN		
216.446	2.4	z#ö	###			###		
218.846	0.4	n#ä	###			###		
219.246	0.2	h#er#t	###			###		
219.446	0.1	sich				PRF		
219.546	0.5	Wesley		mname		NE		
220.046	9.2	Jenny		fname		NE		
229.246	0.2	hat				VAFIN		
229.446	0.2	den				ART		
229.646	0.2	Blick		###		NN		
229.846	0.5	gesenkt				VVPP		
230.346	3.7	sie				PPER		
234.046	0.2	blickt				VVFIN		
234.246	0.1	ihn				PPER		
234.346	0.3	grimmig			face	ADJD		
234.646	0.3	an				PTKVZ		
236.646	9.6	er				PPER		
246.246	0.3	starrt				VVFIN		
246.546	0.5	Wesley		mname		NE		
247.046	0.3	böse				ADJD		
247.346	0.2	an				PTKVZ		
247.546	0.6	der				PDS		
248.146	0.2	geht				VVFIN		
248.346	0.2	ein				ART		
248.546	0.1	paar				PIAT		
248.646	0.1	Schritte				NN		
248.746	0.5	rückwärts				ADV		
249.246	0.3	und				KON		
249.546	0.2	wendet				VVFIN		
249.746	0.1	sich				PRF		
249.846	0.5	kurz#ab	###			PTKVZ		
262.946	1.1	Forrest		mname		NE		
264.046	0.4	öffnet				VVFIN		
264.446	0.2	das				ART		
264.646	0.2	blaue				ADJA		
264.846	0.3	Band		object		NN		
265.146	0.3	seiner				PPOSAT		
265.446	0.2	goldenen				ADJA		
265.646	0.9	Tapferkeitsmedaille		object		NN		
266.546	0.6	mit				APPR		
267.146	0.7	fünfzackigen				ADJA		
267.846	0.3	Stern		object		NN		
268.146	4.5	er				PPER		
272.646	0.3	legt				VVFIN		
272.946	0.1	sie				PPER		
273.046	0.1	in				APPR		
273.146	0.4	ihre				PPOSAT		
273.546	0.3	Hand		bodypart		NN		
275.846	19.6	sie				PPER		
295.446	0.2	umarmt				ADJD		
295.646	0.4	ihn				PPER		
300.646	0.6	Jenny		fname		NE		
301.246	0.2	geht				VVFIN		
301.446	0.1	mit				APPR		
301.546	0.4	Wesley		mname		NE		
301.946	0.3	zur				APPRART		
302.246	0.4	Bustür		object		NN		
302.646	5.0	beim				APPRART		
307.646	0.5	Einsteigen				NN		
308.146	0.6	lächelt				VVFIN		
308.746	0.1	sie				PPER		
308.846	0.5	Forrest		mname		NE		
309.346	0.6	er				PPER		
309.946	0.5	lächelt				VVFIN		
310.446	0.1	zurück				PTKVZ		
310.546	1.0	Wesley		mname		NE		
311.546	0.2	sieht				VVFIN		
311.746	0.2	noch				ADV		
311.946	0.0	mal				ADV		
311.946	0.4	ernst				ADJD		
312.346	0.2	zu				PTKVZ		
312.546	1.1	Forrest		mname		NE		
313.646	0.4	kneift				VVFIN		
314.046	0.3	finster				ADJD		
314.346	0.1	die				ART		
314.446	0.3	Augen		face		NN		
314.746	0.4	zusammen				PTKVZ		
315.146	8.3	Jenny		fname		NE		
323.446	0.4	klopft				VVFIN		
323.846	0.0	gegen				APPR		
323.846	0.2	die				ART		
324.046	0.5	Heckscheibe		roomgeo		NN		
324.546	0.2	und				KON		
324.746	0.3	winkt				VVFIN		
325.046	0.3	Forrest		mname		NE		
325.346	0.2	zu				PTKVZ		
329.346	0.4	sie				PPER		
329.746	0.2	macht				VVFIN		
329.946	0.1	das				ART		
330.046	0.4	v-förmige				ADJA		
330.446	0.7	Peace-Zeichen				NN		
331.146	0.5	er				PPER		
331.646	0.6	erwidert				VVFIN		
332.246	0.2	es				PPER		
332.446	6.4	die				ART		
338.846	0.4	Mondlandung				NN		
339.246	0.4	im				APPRART		
339.646	0.6	Fernsehen		setting_new		NN		
340.246	2.4	das				ART		
342.646	0.3	Gerät		object		NN		
342.946	0.2	steht				VVFIN		
343.146	0.1	in				APPR		
343.246	0.2	einem				ART		
343.446	0.9	Klinikaufenthaltsraum		setting_new		NN		
344.346	2.7	die				ART		
347.046	0.3	Stühle		furniture		NN		
347.346	0.3	davor				PROAV		
347.646	0.1	sind				VAFIN		
347.746	0.2	leer				ADJD		
347.946	0.6	Personal		###persons###		NN		
348.546	0.2	und				KON		
348.746	0.4	Patienten		persons		NN		
349.146	0.3	gucken				VVFIN		
349.446	0.4	Forrest		mname		NE		
349.846	0.1	zu				APPR		
349.946	0.2	der				ART		
350.146	0.2	allein				ADV		
350.346	0.3	mit				APPR		
350.646	0.1	zwei				CARD		
350.746	0.4	Schlägern		object		NN		
351.146	0.1	und				KON		
351.246	0.2	drei				CARD		
351.446	0.4	Bällen		object		NN		
351.846	0.3	PingPong				NN		
352.146	0.2	spielt				VVFIN		
389.346	3.9	der				ART		
393.246	0.4	Talkmaster		male		NN		
393.646	0.5	Dick				NE		
394.146	0.3	Cavett		mname		NE		
394.446	0.2	steht				VVFIN		
394.646	0.2	auf		setting_new		PTKVZ		
394.846	0.6	Forrest		mname		NE		
395.446	0.3	kommt				VVFIN		
395.746	0.2	in				APPR		
395.946	0.1	einem				ART		
396.046	0.5	dunkelblauen				ADJA		
396.546	0.6	Zweireiher		body		NN		
397.146	0.2	mit				APPR		
397.346	1.3	Nationalmannschaftemblem		object		NN		
398.646	0.1	zu				APPR		
398.746	0.2	ihm				PPER		
398.946	12.7	John				NE		
411.646	0.3	Lennon		mname		NE		
411.946	0.4	raucht				VVFIN		
412.346	8.5	Forrest				NE		
420.846	0.4	guckt		mname		VVFIN		
421.246	0.2	John				NE		
421.446	0.2	Lennon		mname		NE		
421.646	0.4	irritiert				ADJD		
422.046	0.2	an				PTKVZ		
422.246	26.0	Forrest		mname		NE		
448.246	0.5	verlässt				VVFIN		
448.746	0.2	das				ART		
448.946	0.1	Gebäude		setting_new;geo		NN		
449.246	0.5	hinter				APPR		
449.746	0.2	ihm				PPER		
449.946	7.7	er				PPER		
457.646	0.4	sitzt				VVFIN		
458.046	0.1	im				APPRART		
458.146	0.2	Rollstuhl		furniture		NN		
458.346	0.3	und				KON		
458.646	0.2	hat				VAFIN		
458.846	0.2	lange				ADJA		
459.046	0.2	Haare		head		NN		
459.246	30.9	er				PPER		
490.146	0.2	rollt				VVFIN		
490.346	0.2	eine				ART		
490.546	0.3	Rampe		roomgeo		NN		
490.846	0.0	runter				PTKVZ		
490.846	5.6	auf				APPR		
496.446	0.2	der				ART		
496.646	0.3	vereisten				ADJA		
496.946	0.5	Schräge		roomgeo		NN		
497.446	0.2	kommt				VVFIN		
497.646	0.1	er				PPER		
497.746	0.2	ins				APPRART		
497.946	0.3	Schlittern				NN		
498.246	3.3	der				ART		
501.546	0.4	Rollstuhl		furniture		NN		
501.946	0.2	fährt				VVFIN		
502.146	0.2	rückwärts				ADV		
502.346	3.5	abends		++		ADV		
505.846	0.3	er				PPER		
506.146	0.2	schiebt				VVFIN		
506.346	0.3	Dan		mname		NE		
509.246	6.2	Dan		mname		NE		
515.446	0.3	hebt				VVFIN		
515.746	0.2	eine				ART		
515.946	0.3	Schnapsflasche		object		NN		
516.246	0.4	in				APPR		
516.646	0.2	einer				ART		
516.846	0.2	Tüte		object		NN		
517.046	0.3	zum				APPRART		
517.346	0.3	Mund		face		NN		
517.646	2.5	im				APPRART		
520.146	0.5	Rotlichtviertel		###		NN		
520.646	0.5	schiebt				VVFIN		
521.146	0.1	er				PPER		
521.246	0.1	Dan		mname		NE		
521.346	0.3	durch				APPR		
521.646	0.1	einen				ART		
521.746	0.5	Verkehrsstau		setting_new		NN		
522.246	7.6	ein				ART		
529.846	0.4	Taxi		object		NN		
530.246	0.5	bremst#dicht	###			###		
530.746	0.3	vor#ihnen	###			PPER		
531.046	12.1	im				APPRART		
543.146	0.6	Fernsehen		setting_new		NN		
543.746	0.6	mitsingende				ADJA		
544.346	0.5	Soldaten		males		NN		
544.846	0.2	in				APPR		
545.046	0.4	Vietnam				NE		
545.446	4.6	die				ART		
550.046	0.3	beiden		males		PIS		
550.346	0.3	schauen				VVFIN		
550.646	0.1	die				ART		
550.746	0.6	Übertragung				NN		
551.346	0.1	der				ART		
551.446	0.6	Weihnachtsfeier				NN		
552.046	0.1	mit				APPR		
552.146	0.3	Bob				NE		
552.446	4.7	tausende				###		
557.146	0.1	die				###		
557.246	0.2	Gis		persons		NN		
557.446	0.3	stehen				VVFIN		
557.746	0.2	auf				PTKVZ		
569.246	0.6	Dan		mname		NE		
569.846	0.4	wirft				VVFIN		
570.246	0.2	seine				PPOSAT		
570.446	0.6	ausgetrunkene				ADJA		
571.046	0.3	Flasche		object		NN		
571.346	0.1	weg				PTKVZ		
571.446	8.1	er				PPER		
579.546	0.2	sieht				VVFIN		
579.746	0.1	in				APPR		
579.846	0.2	eine				ART		
580.046	0.1	leere				ADJA		
580.146	0.2	Flasche		object		NN		
580.346	16.1	er#öffnet	###			VVFIN		
596.446	0.2	einen				ART		
596.646	0.3	leeren				ADJA		
596.946	0.4	Flachmann		object		NN		
597.346	26.1	er				PPER		
623.446	0.3	nimmt				VVFIN		
623.746	0.2	eine				ART		
623.946	0.2	leere				ADJA		
624.146	0.1	Flasche		object		NN		
624.246	0.3	aus				APPR		
624.546	0.3	einer				ART		
624.846	0.2	Schublade		furniture		NN		
625.046	1.4	lässt				VVFIN		
626.446	0.1	sie				PPER		
626.546	0.2	wieder				ADV		
626.746	0.4	reinfallen				VVINF		
629.146	2.7	Dan		mname		NE		
631.846	0.4	rollt#zu	###			APPR		
632.246	0.5	Forrest		mname		NE		
632.746	0.2	der				ART		
632.946	0.1	auf				APPR		
633.046	0.1	dem				ART		
633.146	0.3	Sofa		furniture		NN		
633.446	0.3	sitzt				VVFIN		
633.746	6.8	in				APPR		
640.546	0.2	einer				ART		
640.746	0.0	Bar		setting_new		NN		
689.146	36.3	Sie#zeigt	###			VVFIN		
725.446	0.2	zum				APPRART		
725.646	0.3	Fernseher		object		NN		
725.946	12.0	die				PDS		
737.946	0.2	geht				VVFIN		
738.146	0.1	durch				APPR		
738.246	0.1	ein				ART		
738.346	0.6	Apartment		setting_new		NN		
738.946	4.5	auch				ADV		
743.446	0.4	dort				ADV		
743.846	0.2	läuft				VVFIN		
744.046	0.1	die				ART		
744.146	0.5	Übertragung				NN		
744.646	0.2	aus				APPR		
744.846	0.1	New				NE		
744.946	0.3	York				NE		
745.246	0.5	Jenny		female		NE		
745.746	0.6	packt#eilig	###			ADJD		
746.346	0.3	Sachen		###		NN		
746.646	0.1	in				APPR		
746.746	0.2	ihre				PPOSAT		
746.946	0.3	Handtasche		object		NN		
749.146	0.1	sie				PPER		
749.246	0.1	zieht				VVFIN		
749.346	0.1	ein				ART		
749.446	0.5	Kleidungsstück		object		NN		
749.946	0.3	unter				APPR		
750.246	0.1	dem				ART		
750.346	0.2	Fuß		bodypart		NN		
750.546	0.3	eines				ART		
750.846	0.3	schlafenden				ADJA		
751.146	0.8	halbnackten				ADJA		
751.946	0.3	Mannes		male		NN		
752.246	0.3	hervor				PTKVZ		
752.546	0.9	in				APPR		
753.446	0.4	einem				ART		
753.846	0.2	Spiegel		object		NN		
754.046	0.4	hinter				APPR		
754.446	0.1	dem				ART		
754.546	0.2	Bett		furniture		NN		
754.746	0.6	betrachtet				VVFIN		
755.346	0.1	sie				PPER		
755.446	0.9	ihr				PPOSAT		
756.346	0.1	blaues				ADJA		
756.446	0.5	Auge		face		NN		
756.946	0.7	sie				PPER		
757.646	0.3	verlässt				VVFIN		
757.946	0.1	das				ART		
758.046	0.6	Apartment			locale	NN		
758.646	0.2	durch				APPR		
758.846	0.1	die				ART		
758.946	0.5	Terrassentür		roomgeo		NN		
760.546	9.5	in				APPR		
770.046	0.2	der				ART		
770.246	0.2	Bar		setting_rec		NN		
770.446	3.5	im				APPRART		
773.946	0.5	Fernseher		object		NN		
774.446	0.2	leuchtet				VVFIN		
774.646	1.7	1972		time		CARD		
776.346	1.0	Forrest#trägt	###			VVFIN		
777.346	0.1	ein				ART		
777.446	0.5	Partyhütchen		object		NN		
777.946	0.7	Leute		persons		NN		
778.646	0.2	werfen				VVFIN		
778.846	0.5	Konfetti		object		NE		
779.346	1.0	Carla		fname		NE		
780.346	0.2	und				KON		
780.546	0.3	Lenore		fname		NE		
780.846	0.2	küssen				VVFIN		
781.046	0.6	Forrest		mname		NE		
781.646	0.1	auf				APPR		
781.746	0.1	die				ART		
781.846	0.3	Wangen		face		NN		
782.146	0.3	Dan		mname		NE		
782.446	0.4	schaut				VVFIN		
782.846	0.5	deprimiert				ADJD		
783.346	0.3	vor				APPR		
783.646	0.2	sich				PRF		
783.846	0.1	hin				ADV		
783.946	9.1	der				PDS		
793.046	0.6	reagiert				VVFIN		
793.646	0.2	nicht				PTKNEG		
793.846	17.9	auf				APPR		
811.732	0.1	der				ART		
811.832	0.5	Wartebank		setting_rec;furniture		NN		
820.432	7.1	Nixon				NE		
827.532	0.1	hält				VVFIN		
827.632	0.2	eine				ART		
827.832	0.3	Ehrentafel		setting_new;object		NN		
828.132	8.1	im				APPRART		
836.232	0.4	Hotel		setting_new;geo		NN		
836.632	17.7	beim				APPRART		
854.332	0.4	Telefon		object		NN		
854.732	0.2	ein				ART		
854.932	0.4	Ständer		object		NN		
855.332	0.0	mit				APPR		
855.332	0.2	der				ART		
855.532	0.4	Aufschrift				NN		
855.932	0.8	Watergate				NE		
856.732	0.1	Hotel				NE		
856.832	1.9	Nixon				NE		
858.732	0.1	im				APPRART		
858.832	0.5	Fernsehen		setting_rec		NN		
859.332	11.1	in				APPR		
870.432	0.2	einer				ART		
870.632	0.4	Sporthalle		setting_new;geo		NN		
871.032	0.4	geht				VVFIN		
871.432	0.1	ein				ART		
871.532	0.4	schwarzer				ADJA		
871.932	0.5	Offizier		male		NN		
872.432	0.2	am				APPRART		
872.632	0.4	Fernseher		object		NN		
873.032	0.3	vorbei				ADV		
873.332	0.3	und				KON		
873.632	0.3	steuert				VVFIN		
873.932	0.2	auf				APPR		
874.132	0.4	Forrest		mname		NE		
874.532	0.2	zu				APPR		
874.732	0.2	der				ART		
874.932	0.7	allein				ADV		
875.632	0.4	spielt				VVFIN		
880.432	8.5	er#gibt	###			VVFIN		
888.932	0.5	Forrest		mname		NE		
889.432	0.1	einen				ART		
889.532	0.4	Umschlag		object		NN		
889.932	0.3	und				KON		
890.232	0.2	geht				VVFIN		
890.432	6.4	verwirrt				ADJD		
896.832	0.1	sieht				VVFIN		
896.932	0.4	Forrest		mname		NE		
897.332	0.2	zur				APPRART		
897.532	0.2	Tür		roomgeo		NN		
897.732	12.0	er				PPER		
