onset	duration	person	FG	kind	prosody	sentence_grammar	text	commentary
44.887	2.64	BUBBA	1	speech	regular	HS;NS	Du musst nichts tun, nur die Netze übern Meeresgrund ziehen.	
48.007	2.8	BUBBA	1	speech	regular	HS	An nem guten Tag kannst du über 100 Pfund Shrimps fangen.	
51.247	6.2	BUBBA	1	speech	regular	complex	Wenn alles richtig hinhaut, verdienen zwei Mann, die zehn Stunden fischen, abzüglich das, was du für den Sprit brauchst, so ungefähr...	
57.607	1.0	FORREST	1	speech	regular	address	Fertig, Drill Sergeant	
59.407	0.36	DRILL SERGEANT	1	speech	regular	address	Gump	
59.767	2.36	MAN	0	speech	asking	question	wer schneidet den gelben die Eier ab?	
62.527	2.16	DRILL SERGEANT	1	speech	asking	question	Wieso haben sie das Gewehr so schnell zusammengesetzt?	
65.447	2.92	FORREST	1	speech	regular	NS	Weil sie es mir gesagt haben.	
66.407	0.64	FORREST	1	speech	regular	address	Drill Sergeant	
67.167	1.16	DRILL SERGEANT	1	speech	exclamation	none	Ach, du heiliger Strohsack	
68.607	1.52	DRILL SERGEANT	1	speech	exclamation	none	Das ist ein neuer Kompanierekord.	
70.567	4.56	DRILL SERGEANT	1	speech	regular	NS;HS	Wenn das nicht den Verlust eines verdammt guten Soldaten bedeuten würde, würde ich sie für die Offizierslaufbahn vorschlagen.	
75.247	3.72	DRILL SERGEANT	1	speech	commanding	complex	Sie werden nochmal General Private Gump und jetzt Waffe auseinandernehmen und weitermachen!	
82.127	0.16	BUBBA	1	non	regular	none	äh	
82.367	1.32	BUBBA	1	speech	regular	NS	Was ich dir gerade sagen wollte.	
83.847	1.56	BUBBA	1	speech	regular	HS	Shrimps sind Früchte des Meeres.	
85.727	1.52	BUBBA	1	speech	regular	HS	Du kannst sie am Spieß braten.	
87.567	2.96	BUBBA	1	speech	regular;addendum	none	Backen, Braten, Auf den Grill tun, Sautieren. 	
90.567	0.44	BUBBA	1	speech	regular	HS	Es gibt...	
91.047	0.2	BUBBA	1	non	regular	none	...äh...	
91.287	0.96	BUBBA	1	speech	regular	none	Shrimps Kebab,	###objects?###
92.487	1.04	BUBBA	1	speech	regular	none	Shrimps Creol,	
94.127	1.28	BUBBA	1	speech	regular	none	Shrimps mit Gumbo,	
95.447	0.8	ERZAEHLER	1	speech	regular	HS	Sie putzen Stiefel.	
96.287	1.32	BUBBA	1	speech	regular	none	in der Pfanne gebraten,	
97.727	0.84	BUBBA	1	speech	regular	none	oder fritiert	
98.807	1.44	BUBBA	1	speech	regular	HS	Es gibt Shrimps mit Bananen,	
100.927	1.08	BUBBA	1	speech	regular	none	Limonenshrimps, 	
102.127	1.24	BUBBA	1	speech	regular	none	Kokusnussshrimps,	
103.567	0.96	BUBBA	1	speech	regular	none	Pfeffershrimps,	
104.607	1.08	BUBBA	1	speech	regular	none	Shrimpssuppe,	
105.767	1.0	BUBBA	1	speech	regular	none	Shrimpeintopf,	
106.807	1.68	ERZAEHLER	1	speech	regular	HS	Sie scheuern den Boden mit Zahnbürsten.	
107.087	0.92	BUBBA	1	speech	regular	none	Shrimpssalat, 	#movie only#
108.567	1.44	BUBBA	1	speech	regular	none	Shrimps mit Kartoffel,	
110.327	1.08	BUBBA	1	speech	regular	none	Shrimpsburger, 	
112.047	1.2	BUBBA	1	speech	regular	none	Shrimpssandwich	
116.087	1.28	BUBBA	1	speech	regular	complex	Das, das wars glaub ich.	
118.487	0.2	BUBBA	1	speech	regular	none	Ja	
121.167	39.2	OST	1	song	instrumental	instrumental		
119.447	0.64	ERZAEHLER	1	speech	regular	HS	Es ist dunkel.	
120.167	0.92	ERZAEHLER	1	speech	regular	HS	Bubba liegt wach im Bett.	
121.327	3.04	FORREST (V.O.)	1	speech	regular	HS	Die Nächte in der Army, sind sehr, sehr einsam.	
125.087	1.68	FORREST (V.O.)	1	speech	regular	HS	Wir lagen in unseren Feldbetten.	
127.327	1.4	FORREST (V.O.)	1	speech	regular;addendum	HS	und meine Mama fehlte mir.	
129.527	1.56	FORREST (V.O.)	1	speech	regular;addendum	HS	und Jenny fehlte mir.	
131.487	1.72	ERZAEHLER	1	speech	regular	HS	Forrest liegt oben im Etagenbett.	
133.327	1.72	ERZAEHLER	1	speech	regular	HS	Sein Nachbar wirft ihm einen 'Playboy' zu.	
135.407	0.64	YOUNG PRIVATE	1	speech	regular	address	Hey, Gump	
137.607	2.0	YOUNG PRIVATE	1	speech	regular	HS;HS	Das sind Titten, da kommst du auf Ideen.	
140.327	2.4	ERZAEHLER	1	speech	regular	AND	Forrest schaut in die Zeitschrift und blättert um.	
144.727	3.76	ERZAEHLER	1	speech	regular	HS	Auf einem Bild kniet Jenny nur in weit aufgeknöpfter College-Jacke.	
149.527	2.08	ERZAEHLER	1	speech	regular	HS	Ungläubig starrt Forrest auf das Foto.	
152.207	5.44	FORREST (V.O.)	1	speech	regular	HS;NS;NS2	Wie es aussah, hatte Jenny irgendwie Ärger gekriegt, weil sich in ihrer Collegejacke hat fotografieren lassen.	
158.167	2.04	FORREST (V.O.)	1	speech	regular	HS	Sie wurde jedenfalls vom College geworfen.	
160.367	18.68	TOMMY JAMES & THE SHONDELLS	0	song	regular		“Hanky Panky”	
160.487	2.56	TOMMY JAMES & THE SHONDELLS	0	singing	regular	foreign	My baby does the hanky-panky.	
163.447	1.0	ERZAEHLER	1	speech	regular	HS	Er kommt in einen Club.	
164.527	16.6	STRIP CLUB CROWD	0	speech	regular		Background rambling	
164.607	1.32	FORREST (V.O.)	1	speech	regular;addendum	HS	Aber das war gar nicht so schlimm.	
166.807	2.84	FORREST (V.O.)	1	speech	regular	HS	Ein Mann in Memphis Tennesse nämlich hatte einen Club.	
170.447	2.0	FORREST (V.O.)	1	speech	regular	HS	Und der hat ihr einen Job angeboten.	
173.327	0.8	FORREST (V.O.)	1	speech	regular	none	Als Sängerin	
174.127	1.52	ERZAEHLER	1	speech	regular	none	Zwischen Porträts eins von Jenny	
175.687	5.48	FORREST (V.O.)	1	speech	regular	HS;NS	Bei der erst besten Gelegenheit bin ich mit dem Bus nach Memphis gefahren, um mir ihren Auftritt anzusehen.	
181.127	4.0	STRIP CLUB CROWD	1	non	regular	none	Whoooo hahahahaha yea	
181.087	1.56	EMCEE	1	speech	regular	HS	Das war Amber, Amber Flame.	
182.687	12.44	EMCEE	1	speech	commanding	imperative;address	Schenkt ihr doch mal nen schönen Applaus, Leute!	
184.167	0.72	EMCEE	1	speech	regular	HS;address	Gut gemacht, Amber.	
185.247	0.6	EMCEE	1	speech	regular	none	Und jetzt...	
186.167	3.44	EMCEE	1	speech	regular	none	...etwas fürs Auge und etwas fürs Ohr, direkt auf Hollywood Kalifornien.	
189.727	2.04	EMCEE	1	speech	regular	none	Exklusiv für sie unsere Beatnik Muse	
191.807	3.12	EMCEE	1	speech	regular	HS	Ich bitte nochmal um einen satten Applaus für unsere sinnliche Bobbie Dylan.	
195.287	1.04	ERZAEHLER	1	speech	regular	HS	Der Vorhang öffnet sich.	
196.247	0.48	STRIP CLUB CROWD	1	non	regular	none	Yeaaaa	
197.127	2.44	ERZAEHLER	1	speech	regular	HS	Jenny sitzt mit einer großen Gitarre auf einem Barhocker.	
202.327	1.72	ERZAEHLER	1	speech	regular	HS	Das Instrument verdeckt Brust und Schoß. 	
204.167	4.72	JENNY	1	singing	regular	foreign	How many roads must a man walk down...	
207.727	1.92	ERZAEHLER	1	speech	regular	HS	Sie trägt nur einen hautfarbenen Slip.	
209.727	4.96	JENNY	1	singing	asking	question	...before you call him a man?	
204.967	15.68	JENNY	1	singing	regular	foreign	Yes, And how many seas must the white dove sail,...	
221.327	3.84	JENNY	1	singing	asking	foreign	...before she sleeps in the sand?	
221.527	1.48	FORREST (V.O.)	1	speech	regular	HS	Ihr Traum war wahrgeworden.	
224.647	1.6	FORREST (V.O.)	1	speech	regular	HS	Sie war eine Folk Sängerin.	
226.727	5.52	JENNY	1	singing	regular	foreign	Yes, how many times must the cannonballs fly...	
233.007	4.92	JENNY	1	singing	regular	foreign	...before they're forever banned.	
233.847	0.2	MAN #1	0	speech	regular	imperative;address	Tu doch mal die Gitarre weg, Süße.	
235.247	0.4	MAN #2	0	speech	asking	question;address	Willst du nicht mal aufstehen, Baby?	
236.727	1.92	STRIP CLUB CROWD	1	speech	regular		Hahahahahaha	
237.327	2.8	MAN #3	0	speech	regular	HS;NS	Ich fänds besser, sie würde Mundharmonika spielen.	
239.047	4.88	JENNY	1	speech	regular	foreign	The answer, My friend is blowing in the wind. The answer is blowing in...	
239.847	1.68	STRIP CLUB CROWD	1	non	regular	none	Hahahaahaha	
241.567	2.48	ERZAEHLER	 	speech	regular	HS	Ein Mann will ihr einen Geldschein in den Pumps stecken.	
242.247	0.0	MAN ###	0	speech	regular	###	###	###
244.647	0.0	MEN AT CLUB	0	speech	regular	###	###	###
244.727	2.0	STRIP CLUB CROWD	1	non	regular	none	Hahahahahaha	
244.927	1.72	MAN #5	0	speech	regular	address;HS	Hey Schätzchen, ich hab noch was für dich.	
246.087	1.04	ERZAEHLER	1	speech	regular	HS	Sie tritt seine Hand weg.	
247.447	0.4	STRIP CLUB GUEST 1	1	non	regular	none	Whoei	
248.327	0.84	MAN #5	1	speech	exclamation;asking	address;address;question	Hey! Hey, was fällt dir denn ein?	
248.447	1.08	STRIP CLUB CROWD	1	non	regular	none	Whoooo Wöööh	
249.447	0.28	JENNY	1	non	regular	none	Eyiiii	
249.487	1.48	ERZAEHLER	1	speech	regular	HS	Er schüttet sein Bier über seine Füße.	
249.967	3.0	JENNY	1	speech	regular	complex	Du Wichser, ich sing ein Lied, verdammt.	
252.967	1.44	JENNY	1	speech	commanding	address;imperative	Polly, schmeiß den Kerl raus!	
250.047	4.08	STRIP CLUB CROWD	1	non	regular	none	woooo eyyyyy	
253.127	0.32	STRIP CLUB GUEST 2	1	non	regular	none	Wauw	
253.527	2.12	STRIP CLUB CROWD	1	non	regular	none	Hahahahaha	
255.647	0.68	STRIP CLUB GUEST 3 	1	non	regular	none	Whoooo	
256.447	0.08	MAN #	1	speech	commanding	imperative;NS	Zeig lieber, was du hast!	
256.647	5.6	STRIP CLUB CROWD	1	non	regular	none	Hahahahahaha	
256.687	2.04	ERZAEHLER	1	speech	regular	HS	Forrest marschiert mit grimmiger Miene nach vorn.	
259.767	2.2	ERZAEHLER	1	speech	regular	AND	Er packt den Mann von hinten und stößt ihn zu Boden.	
260.727	0.0	JENNY	1	speech	regular	###	###	
262.247	0.48	STRIP CLUB GUEST 1	1	non	regular	none	Wuuuähuu	
263.167	0.56	JENNY	1	speech	regular	address	Forrest	
263.727	1.0	ERZAEHLER	1	speech	regular	HS	Er schubst noch einen um.	
264.807	0.32	JENNY	1	speech	regular	address	Forrest	
265.247	1.2	JENNY	1	speech	asking	question	Was machst du denn hier?	
266.527	0.88	ERZAEHLER	1	speech	regular	HS	Er steigt auf die Bühne	
267.407	1.28	JENNY	1	speech	asking	question	Was soll das alles?	
267.327	1.72	STRIP CLUB GUEST 3 	1	non	regular	none	Whooooo eyyyyyy	
269.127	0.0	FORREST	1	speech	regular	###	###	
269.087	0.84	ERZAEHLER	1	speech	regular	HS	Und hebt sie hoch.	
269.727	3.12	STRIP CLUB CROWD	0	speech	regular	###	Background rambling	
270.767	1.4	JENNY	1	speech	commanding	imperative	Lass mich runter!	
272.247	0.48	ERZAEHLER	1	speech	regular	HS	Er tut es.	
273.647	1.6	STRIP CLUB CROWD	1	speech	regular		Ooooowwwwww hehe	
273.687	2.28	ERZAEHLER	1	speech	regular	AND	Sie drückt ihm die Gitarre in die Hand und eilt von der Bühne.	
276.127	1.12	ERZAEHLER	1	speech	regular	HS	Forrest hetzt ihr nach. 	
277.687	1.0	ERZAEHLER	1	speech	regular	none	Später auf einer Brücke	
278.967	1.52	JENNY	1	speech	regular	HS;address	So geht das doch nicht weiter, Forrest.	
280.527	1.88	JENNY	1	speech	regular	HS;NS	Du kannst nicht dauernd versuchen, mich zu retten.	
281.607	2.12	FORREST	1	speech	regular	HS	Aber die Kerle wollte dich begrabschen.	
283.847	1.76	JENNY	1	speech	regular	HS;NS	Es gibt viele Leute, die das wollen.	
286.607	3.28	JENNY	1	speech	regular	complex	Du kannst, das geht so nicht weiter, das kannst du doch nicht machen.	
290.527	1.08	FORREST	1	speech	regular	HS	Ich kann nichts dafür.	
292.567	0.76	FORREST	1	speech	regular	HS	Ich liebe dich.	
293.927	104.6	OST	0	song	instrumental	instrumental		
294.087	3.76	JENNY	1	speech	regular	address	Forrest	
296.007	1.68	JENNY	1	speech	regular	HS;NS	Du weißt gar nicht, was Liebe ist.	
298.487	1.88	ERZAEHLER	1	speech	regular	HS	Jenny schaut nachdenklich aufs Wasser.	
301.527	1.08	ERZAEHLER	1	speech	regular	HS	Forrest betrachtet sie.	
304.447	1.96	JENNY	1	speech	asking	question;NS;address	Weißt Du noch, wie wir gebetet haben, Forrest?	
308.287	4.08	JENNY	1	speech	regular	HS;NS;NS2	Wir haben gebetet, Gott soll einen Vogel aus mir machen, damit ich weit weit weg fliegen kann.	
314.487	1.16	FORREST	1	speech	regular	HS	Ja, ich weiß.	
319.567	1.6	JENNY	1	speech	asking	question;HS;NS	Denkst du, Ich könnte von der Brücke fliegen?	
321.887	2.76	ERZAEHLER	1	speech	regular	HS	Sie steigt auf eine niedrige Querstrebe des Geländers.	
325.047	3.56	ERZAEHLER	1	speech	regular	AND	Beunruhigt sieht Forrest sie von unten nach oben an und kommt etwas näher.	
328.807	1.32	FORREST	1	speech	regular	question	Was meinst du denn damit?	
330.167	0.44	FORREST	1	speech	regular	address	Jenny	
334.527	0.64	JENNY	1	speech	regular	none	Ach, nichts	
335.767	2.0	ERZAEHLER	1	speech	regular	HS	Ein Autoscheinwerfer streift ihr Gesicht.	
338.687	1.16	JENNY	1	speech	regular	HS	Ich muss weg von hier.	
340.327	1.76	ERZAEHLER	1	speech	regular	AND	Sie stellt sich auf die Fahrbahn und winkt.	
342.807	0.52	FORREST	1	speech	regular	imperative	Warte!	
343.487	0.52	FORREST	1	speech	regular	address	Jenny	
344.127	0.36	JENNY	1	speech	regular	address	Forrest	
344.527	1.32	JENNY	1	speech	commanding;asking	imperative;question	Lass mich in Ruhe, hast du gehört?	
345.887	1.24	JENNY	1	speech	commanding	imperative	Lass mich gefälligst in Ruhe!	
348.127	50.48	OST	0	song	instrumental	instrumental		
348.487	0.64	JENNY	1	speech	asking	question	Kann ich mitfahren?	
349.647	0.72	DRIVER	1	speech	asking	question	Wo willst du denn hin?	
347.647	3.36	JENNY	1	speech	regular	HS	Ist ganz egal.	
351.167	0.8	DRIVER	1	speech	commanding	imperative	Na, dann hüpf rein!	
352.567	0.88	FORREST	1	speech	regular	none	Also, auf Wiedersehen	
353.527	0.36	FORREST	1	speech	regular	address	Jenny	
354.447	1.48	ERZAEHLER	1	speech	regular	AND	Sie bleibt stehen und sieht zu ihm.	
356.927	0.96	FORREST	1	speech	regular	HS	Sie schicken mich nach...	
358.327	0.76	FORREST	1	speech	regular;addendum	HS	...nach Vietnam.	
361.847	1.44	FORREST	1	speech	regular	HS	Das ist ein ganz, ganz anderes Land.	
366.447	1.12	JENNY	1	speech	commanding	imperative	Sei so nett, wart doch mal!	
369.687	1.88	JENNY	1	speech	commanding;regular;asking	complex	Hör zu, Du musst mir jetzt was versprechen, ja?	
372.727	3.32	JENNY	1	speech	regular;commanding;asking	complex;NS;imperative;imperative	Wenn du je in Gefahr kommst, dann sei bloß nicht tapfer, sondern lauf weg, ok?	
376.287	1.08	JENNY	1	speech	commanding	imperative	Lauf einfach weg!	
378.727	0.6	FORREST	1	speech	regular	none	Okay	
380.287	1.52	ERZAEHLER	1	speech	regular	HS	Jenny geht zur Beifahrerseite.	
384.767	0.56	FORREST	1	speech	regular	address	Jenny	
385.927	0.52	ERZAEHLER	1	speech	regular	HS	Sie stoppt.	
387.727	1.48	FORREST	1	speech	regular	HS	Ich werde dir jeden Tag schreiben.	
398.612	144.52	CREEDENCE CLEARWATER REVIVAL	1	song	regular		“Fortunate Son”	
399.852	2.36	ERZAEHLER	1	speech	regular	HS	Der Schatten eines Hubschraubers gleitet über Reisfelder. 	
402.452	2.44	ERZAEHLER	1	speech	regular	HS	In der offenen Tür sitzt ein Bordschütze am Maschinengewehr.	
407.612	1.76	ERZAEHLER	1	speech	regular	HS	Er schaut zu Forrest und Bubba neben ihm.	
409.572	2.08	ERZAEHLER	1	speech	regular	HS	Die beiden weichen seinem Blick eingeschüchtert aus.	
412.652	3.16	CREEDENCE CLEARWATER REVIVAL	1	singing	regular	foreign	Some folks are born made to wave the flag.	
416.252	1.96	CREEDENCE CLEARWATER REVIVAL	1	singing	regular	foreign	Ooh, They're red, White and blue.	
418.452	3.2	ERZAEHLER	1	speech	regular	HS	Der Hubschrauber landet auf einem Stützpunkt neben einem anderen Helikopter.	
421.852	1.52	ERZAEHLER	1	speech	regular	HS	Zwei Soldaten erwarten ihn.	
423.652	2.52	ERZAEHLER	1	speech	regular	HS	Bubba und Forrest springen mit ihren Gepäcksäcken raus.	
435.092	6.24	FORREST (V.O.)	1	speech	regular	HS;NS	Also, Sie haben uns erzählt, Vietnam wäre ganz anders als die Vereinigten Staaten von Amerika.	
442.092	1.96	FORREST (V.O.)	1	speech	regular;addendum	none	...und abgesehen vom Barbecue...	
444.292	1.04	FORREST (V.O.)	1	speech	regular;addendum	none	...und von den Bierdosen...	
445.652	0.8	FORREST (V.O.)	1	speech	regular	completion;HS	...wars das auch.	
446.772	2.88	ERZAEHLER	1	speech	regular	AND	An einem Fluss grillen Soldaten zwischen Palmen und trinken Bier.	
450.012	1.0	ERZAEHLER	1	speech	regular	HS	Einige spielen Karten.	
451.332	2.48	ERZAEHLER	1	speech	regular	HS	Im Hintergrund fliegt eine Hubschrauberstaffel den Fluss entlang.	
454.172	2.04	ERZAEHLER	1	speech	regular	HS	Forrest und Bubba gehen mit ihrem Gepäck darauf zu.	
456.452	2.16	BUBBA	1	speech	regular	HS	In dem Wasser gibt's garantiert Shrimps in Massen.	
459.252	1.96	BUBBA	1	speech	regular	HS;NS	Das heißt, in Vietnam kann man gut Shrimp fischen.	###object###
462.292	10.16	BUBBA	1	speech	regular	complex	Ich sag dir was, wenn wir den Krieg gewonnen haben und und wir alles übernommen haben, holen wir uns Shrimpfischer aus Amerika und holen die Shrimps hier raus. Wir werden die ganze Zeit Shrimps fangen, Mann, so viele Shrimps, also das kannst du dir gar nicht vorstellen.	
472.492	1.44	ERZAEHLER	1	speech	regular	none	Ein Soldat mit nacktem Oberkörper	
473.972	1.24	LT. DAN	1	speech	asking	question	Ihr seid die beiden Neuen, hu?	
476.012	1.04	BUBBA	1	speech	regular	address	Guten Morgen, Sir	
476.012	1.04	FORREST	1	speech	regular	address	Guten Morgen, Sir	
477.092	1.24	LT. DAN	1	speech	regular	complex	Hey! Hände runter, ja?	
479.052	4.68	LT. DAN	1	speech	regular	complex	Salutiert nicht vor mir, es wimmelt hier nur so von beschissenen Scharfschützen, die gerne Offiziere abknallen.	
484.892	1.16	LT. DAN	1	speech	regular	HS	Ich bin Lieutenant Dan Taylor.	
486.092	1.16	LT. DAN	1	speech	exclamation	none	Willkommen im vierten Platoon	
489.012	0.88	LT. DAN	1	speech	asking	question	Was is'n mit deiner Lippe?	
491.572	1.8	BUBBA	1	speech	regular	HS;address	Ich bin schon so auf die Welt gekommen, Sir.	
493.812	1.24	LT. DAN	1	speech	regular	imperative	Naja gut, zieh sie lieber ein.	
495.692	1.72	LT. DAN	1	speech	regular;addendum	NS	...sonst hängst du irgendwann am Stacheldraht fest.	###NS?###
497.652	1.24	ERZAEHLER	1	speech	regular	HS	Bubba zieht die Unterlippe ein.	
499.492	1.16	LT. DAN	1	speech	asking	question	Wo kommt ihr zwei denn her?	
500.932	0.96	BUBBA	1	speech	regular	address	Alabama, Sir.	
500.932	0.96	FORREST	1	speech	regular	address	Alabama, Sir.	
502.452	1.08	LT. DAN	1	non	regular	none	pfff ha	###bißchen ausatmen###
503.692	0.88	LT. DAN	1	speech	asking	question	Seid ihr Zwillinge?	
504.892	2.24	ERZAEHLER	1	speech	regular	AND	Forrest und Bubba mustern sich und schütteln den Kopf.	
507.412	0.28	FORREST	1	speech	regular	none	Nein	
507.852	0.92	FORREST	1	speech	regular	HS	Wir sind nicht verwandt.	
508.852	0.36	FORREST	1	speech	regular	address	Sir	
511.812	0.4	LT. DAN	1	speech	regular	none	Na, gut	
513.092	1.08	LT. DAN	1	speech	regular	HS	Es ist ziemlich einfach hier.	
514.212	0.72	ERZAEHLER	1	speech	regular	HS	Sie folgen Dan.	
515.412	0.8	LT. DAN	1	speech	regular	imperative	Bleibt bei mir.	
516.732	2.84	LT. DAN	1	speech	regular	HS;NS;NS	Und lernt was von den Jungs, die schon ne Weile hier sind, dann geht alles glatt.	
520.532	4.32	LT. DAN	1	speech	regular	HS;NS	In eurem Marschgepäck gibt es was, das kann den Unterschied zwischen einem lebenden und einem toten Soldaten bedeuten.	
526.612	60.44	LT. DAN	1	speech	regular	none	Socken	
527.692	1.84	LT. DAN	1	speech	regular	none	Frotteesohle und olivgrün	
529.772	2.44	LT. DAN	1	speech	regular	imperative;NS	Sorgt immer für trockene Füße, wenn wir draußen rummaschieren. 	
532.292	2.44	LT. DAN	1	speech	regular	imperative;NS	Vergesst das nicht, bei jedem Halt die Socken wechseln.	
534.972	2.4	LT. DAN	1	speech	regular	HS	Der Vietcong frisst den Soldaten den Fuß direkt vom Bein.	
537.812	1.16	LT. DAN	1	speech	regular	address	Sergeant Sims	
539.252	2.76	LT. DAN	1	speech	regular	question;NS	Verdammt nochmal, wo bleiben die Seile, die sie bestellen sollen.	
541.852	1.4	SGT. SIMS	1	speech	regular	HS	Die hab ich in der Materialkammer beim Battalion angefordert.	###timing###
543.212	2.24	LT. DAN	1	speech	regular	imperative	Ja, Ja, Ja. Dann rufen sie diese Schreibstubenwichser nochmal an.	###trennen###
545.492	2.4	FORREST (V.O.)	1	speech	regular	HS	Lt. Dan, der verstand was von seinem Job.	
547.932	1.92	FORREST (V.O.)	1	speech	regular	HS;NS	Ich war richtig froh, dass er mein Lieutenant war.	
550.292	3.64	FORREST (V.O.)	1	speech	regular	HS	Er kam aus einer Familie mit ruhmreicher, militärischer Tradition.	
554.172	3.48	FORREST (V.O.)	1	speech	regular	AND	Irgendjemand in seiner Familie hat immer gekämpft und ist gefallen.	
558.652	3.92	FORREST (V.O.)	1	speech	regular;addendum	none	In jedem einzelnen amerikanischen Krieg.	###movie only###
558.572	3.92	ERZAEHLER	1	speech	regular	HS;NS;HS	Soldaten, die genau wie Dan aussehen, sterben in vier historischen Kriegen.	
563.132	1.6	LT. DAN	1	speech	regular	HS	Sie müssen denen einfach in den Arsch treten.	
564.532	0.76	SGT. SIMS	1	speech	regular	HS;address	Wird erledigt, Lieutenant.	
565.332	0.64	LT. DAN	1	speech	commanding	none	Na dann, los	
566.532	3.8	FORREST (V.O.)	1	speech	regular	HS;NS	Ich glaube, er stellte an sich selbst sehr hohe Ansprüche.	
567.372	37.96	THE FOUR TOPS	0	song	regular	foreign	“I Can't Help Myself (Sugar Pie Honey Bunch)”	
571.252	1.92	LT. DAN	1	speech	asking	question	Also ihr Männer seid aus Arkansas, huh?	
573.292	0.52	LT. DAN	1	speech	regular	none	Naja	
574.732	1.04	LT. DAN	1	speech	regular	HS	Bin da mal durchgekommen.	
576.452	1.24	LT. DAN	1	speech	regular	HS	Bedrock ist 'n hübsches Städtchen.	
578.772	0.44	LT. DAN	1	speech	regular	none	So	
579.612	1.44	LT. DAN	1	speech	commanding	HS	Ihr stellt jetzt euren ganzen Kram ab.	
581.372	2.64	LT. DAN	1	speech	regular;addendum	imperative;HS	...geht zu eurem Platoonseargent, da kriegt ihre eure Kampfausrüstung.	
584.052	1.04	ERZAEHLER	1	speech	regular	HS	Er geht in eine Latrine.	
585.132	0.68	LT. DAN	1	speech	regular	NS	Wenn ihr Hunger habt...	
586.052	1.48	LT. DAN	1	speech	regular;addendum	HS	...wir haben grad 'n paar Steaks auf dem Grill da drüben.	
588.492	2.24	LT. DAN	1	speech	regular	HS	Es gibt ein Paar feststehende Regeln in diesem Platoon.	
591.692	0.68	LT. DAN	1	speech	regular	none	Erstens	
592.692	1.32	LT. DAN	1	speech	commanding	imperative	Passt auf eure Füße auf!	
594.412	0.72	LT. DAN	1	speech	regular	none	Zweitens	
595.492	2.0	LT. DAN	1	speech	regular	HS;NS	Kommt nicht auf die Idee, Dummheiten zu machen.	
597.732	1.48	LT. DAN	1	speech	regular	imperative;HS	Lasst euch nicht umbringen, meine ich.	
599.812	2.52	ERZAEHLER	1	speech	regular	HS	Sein Kopf verschwindet hinter der brusthohen Latrinentür.	
604.732	2.52	FORREST	1	speech	exclamation	HS;NS	Oh Gott, Ich hoffe, ich werde ihn nie enttäuschen.	###gott trennen;eklamation###
607.572	31.84	JIMI HENDRIX	1	song	regular	foreign	“All Along the Watchtower”	
609.132	2.96	ERZAEHLER	1	speech	regular	HS	Auf Patrouille gehen Forrest und Bubba mit anderen durch ein Reisfeld.	
612.172	3.32	ERZAEHLER	1	speech	regular	HS	Sie tragen tarnfarbene Helme, olivgrüne Uniformen und Rucksäcke.	
615.772	1.64	ERZAEHLER	1	speech	regular	HS	Ihre Gewehre halten sie quer vor sich.	
