onset	duration	person	FG	kind	prosody	sentence_grammar	text	commentary
48.898	1.0	MRS. GUMP	0	non	regular	none	häääähäää	
48.938	1.16	LOUISE	1	speech	regular	address	Hi, Forrest.	
50.058	1.24	MRS. GUMP	1	speech	regular	none	Das weiß ich.	
51.418	1.12	MRS. GUMP	1	speech	regular	none	Das weiß ich.	
52.898	2.24	MRS. GUMP	1	speech	regular	HS	Aber es sind 25.000 Dollar.	
55.178	0.44	MRS. GUMP	1	speech	regular	address	Forrest	
55.658	1.76	MRS. GUMP	1	speech	regular	HS	Vielleicht kannst du ihn ja mal ausprobieren.	
57.778	1.32	MRS. GUMP	1	speech	regular	HS	Vielleicht gewöhnst du dich dran.	
59.818	2.2	FORREST (V.O.)	1	speech	regular	address;HS	Meine Mama, Sie hatte weiß Gott recht.	
59.898	1.8	MRS. GUMP	0	speech	regular	HS;address	Du siehst sehr gut aus, Forrest	
61.818	1.28	MRS. GUMP	0	speech	regular	HS	Du siehst sehr gut aus.	
62.138	2.24	FORREST (V.O.)	1	speech	regular	HS	Komisch wie manchmal alles von selbst geht.	
64.058	107.8	DONNY GERRARD	0	song	regular		###song name?###	
64.658	1.8	FORREST (V.O.)	1	speech	regular	HS	Ich bin nicht lange zu Hause geblieben.	
66.498	4.12	FORREST (V.O.)	1	speech	regular	AND	Ich hatte Bubba ja etwas versprochen und ich bemühe mich immer meine Versprechen zu halten.	
68.458	2.84	KIDS IN BACKGROUND	0	speech	regular	###	Background noise	
70.858	4.16	FORREST (V.O.)	1	speech	regular	complex	Ich bin nach Bayou la Batre gefahren, zu Bubbas Familie, um ihnen zu sagen, was ich vorhabe.	
74.898	1.44	MRS. BLUE	1	speech	asking	question	Sind sie ein Idiot?	
77.298	1.6	MRS. BLUE	1	speech	asking	question	Oder sind sie einfach nur dumm?	
79.498	1.12	FORREST	1	speech	regular	HS;NS	Dumm ist der, der Dummes tut.	
80.658	0.68	FORREST	1	speech	regular	address	Mrs Blue	
81.538	1.12	MRS. BLUE	1	speech	regular	HS	Das kann sein.	
82.778	1.2	ERZAEHLER	1	speech	regular	HS	Bei ihr stehen fünf Kinder.	
84.058	3.2	FORREST (V.O.)	1	speech	regular	HS	Natürlich habe ich auch Bubba selbst meine Ehre erwiesen.	
87.698	0.56	ERZAEHLER	1	speech	regular	none	Am Grab	
88.978	0.76	FORREST	1	speech	regular	address	Hey Bubba	
89.938	0.64	FORREST	1	speech	regular	HS	Ich bins.	
90.618	0.8	FORREST	1	speech	regular	none	Forrest Gump	
94.778	2.0	FORREST	1	speech	regular	HS;NS	Ich hab nicht vergessen, was du gesagt hast.	
97.258	2.2	FORREST	1	speech	regular	HS	Und ich hab alles genau ausgerechnet.	
99.578	1.2	ERZAEHLER	1	speech	regular	HS	Er zieht einen Zettel raus.	
101.018	1.44	FORREST	1	speech	regular	HS	Ich nehme jetzt die...	
102.738	5.64	FORREST	1	speech	regular;addendum	none;NS	...24562 Dollar und 47 Cent, die noch da sind.	
108.898	8.56	FORREST (V.O.)	1	speech	regular	AND	Nach einem neuen Haarschnitt und einen neuen Anzug und dann hab ich Mama cique zum essen ausgeführt und hab eine Fahrkarte für den Bus gekauft und drei Doctor Pepper Colas.	
117.498	0.64	ERZAEHLER	1	speech	regular	none	Am Hafen	
118.458	0.56	OLD SHRIMPER	1	speech	commanding	imperative	Sagen sie mal!	
119.258	1.12	ERZAEHLER	1	speech	regular	HS	Ein Schwarzer mit dem Geld.	
120.578	1.6	OLD SHRIMPER	1	speech	asking	question	Sind Sie dumm oder sowas?	
122.738	1.6	FORREST	1	speech	regular	HS;NS;address	Dumm ist der, Der Dummes tut, Sir.	
124.738	2.92	FORREST	1	speech	regular	HS;NS	Das ist noch übrig geblieben, nachdem ich gesagt hatte:	
127.858	6.56	FORREST	1	speech	regular	complex	Als ich in China war in der Ping Pong Nationalmannschaft, da habe ich am liebsten nur mit meinem Flex-O-Light PingPong Schläger Ping Pong gespielt.	direkte Rede
134.458	2.16	FORREST	1	speech	regular	HS;NS;###	Jeder weiß, dass das nicht wahr ist, aber Mama hat gesagt:	
136.658	1.84	FORREST	1	speech	regular	HS;HS	Das ist 'ne Notlüge, die tut keinem weh.	
138.978	0.84	ERZAEHLER	1	speech	regular	none	Wieder am Grab	
139.938	0.52	FORREST	1	non	regular	none	chhhhhh	
140.618	6.16	FORREST	1	speech	regular	incomplete	Na, jedenfalls habe ich...	
142.018	4.6	FORREST	1	speech	regular	HS;NS	Ich meine, Ich kaufe jetzt Sprit, Schiffstaue, neue Netze und...	
147.058	1.52	FORREST	1	speech	regular;addendum	none	...einen niegel-nagel neuen Shrimpkutter.	
150.618	2.92	ERZAEHLER	1	speech	regular	HS	In strahlendem Sonnenschein fährt der rostige Kutter übers Meer.	
153.978	1.96	ERZAEHLER	1	speech	regular	HS	Auf dem Achterdeck steht Forrest am Steuer.	
157.178	3.16	ERZAEHLER	1	speech	regular	HS	Hinter dem Ruderhaus hängen Netze an senkrecht gestellten Auslegern. 	
162.458	0.44	ERZAEHLER	1	speech	regular	none	Später	
163.018	2.52	ERZAEHLER	1	speech	regular	AND	Forrest öffnet ein Netz und lässt den Fang aufs Deck fallen	
167.458	2.12	ERZAEHLER	1	speech	regular	none	Müll, Muscheln und ein Shrimp.	
169.618	3.24	FORREST (V.O.)	1	speech	regular	HS;NS	Bubba hat mir ja alles erzählt, was er über den Shrimpfang gewusst hat.	
172.898	2.52	FORREST (V.O.)	1	speech	asking	question;NS	Aber soll ich ihnen sagen, was ich dann rausfand?	
175.498	3.08	FORREST (V.O.)	1	speech	regular	HS	Shrimpsfischen ist sehr, sehr schwer.	
179.698	1.12	ERZAEHLER	1	speech	regular	none	Im Hafen zum Schwarzen:	
180.938	1.0	FORREST	1	speech	regular	HS	Ich hab nur fünf gefangen.	direkte Rede
182.658	1.96	OLD SHRIMPER	1	speech	regular	HS	Noch zwei dazu und es reicht für'n Cocktail.	
184.698	2.16	OLD SHRIMPER	1	non	regular	none	ehahahahehehechh	
189.138	2.04	OLD SHRIMPER	1	speech	asking	question	Hey, was ist denn mit 'nem Namen für das alte Boot?	
191.218	1.84	OLD SHRIMPER	1	speech	regular	HS;NS	Bringt Pech, wenn man ein Boot ohne Namen fährt.	
195.738	4.76	FORREST (V.O.)	1	speech	regular	AND	Ich hab noch nie im Leben ein Boot getauft und mir ist auch nur ein einziger Name eingefallen.	
201.618	3.2	FORREST (V.O.)	1	speech	regular;addendum	none	Der schönste Name auf der ganzen, weiten Welt.	
205.018	2.96	ERZAEHLER	1	speech	regular	HS	Auf ein Schild an der Bordwand malt er den Namen 'Jenny'.	
207.378	116.52	KC & The Sunshine Band	1	song	regular	###	“Get Down Tonight”	
212.418	2.72	ERZAEHLER	1	speech	regular	HS	In einer vollen Disco sitzt Jenny mit anderen an einem Tisch.	
215.578	3.32	GIRL	0	speech	asking	question:question	Du willst fahren? Oder meinst du ich soll fahren?	
218.978	0.92	JENNY	1	non	regular	none	aaahaha	
219.898	2.2	ERZAEHLER	1	speech	regular	HS	Ein Schwarzer gibt ihr einen aufgerollten Geldschein.	
222.338	2.36	ERZAEHLER	1	speech	regular	HS	Damit zieht sie sich eine Linie Kokain in ihre Nase.	
224.818	3.08	FORREST (V.O.)	1	speech	regular	HS	Ich hatte schon seit langer Zeit nichts mehr von Jenny gehört.	
228.298	1.44	FORREST (V.O.)	1	speech	regular;addendum	HS	aber ich dachte dauernd an sie.	
229.978	1.56	FORREST (V.O.)	1	speech	regular	HS;NS	Und ich hoffte, dass sie glücklich war.	
231.778	1.36	FORREST (V.O.)	1	speech	regular;addendum	none;NS	Egal, was sie gerade macht.	
236.258	5.4	ERZAEHLER	1	speech	regular	HS;NS	In einem schummrigen Zimmer lässt ein Mann eine Spritze auf einen Tisch fallen, auf dem Geld, Kokain und Tabletten liegen. 	
242.018	2.36	ERZAEHLER	1	speech	regular	HS	Über einem Arm des Mannes hängt lose ein Gummischlauch.	
244.658	3.2	ERZAEHLER	1	speech	regular	AND	Benommen berührt der Mann Jennys Rücken und lässt sich aufs Bett sinken.	
249.978	3.8	ERZAEHLER	1	speech	regular	AND	Sie sitzt von ihm abgewandt auf der Bettkante und starrt teilnahmslos vor sich hin.	
254.018	1.04	ERZAEHLER	1	speech	regular	HS	Ihr Gesicht ist blass.	
257.858	3.32	ERZAEHLER	1	speech	regular	HS	Auf einem Schminktisch verwischt Jenny Kokainlinien auf einem Spiegel.	
261.698	2.76	ERZAEHLER	1	speech	regular	HS	In einem großen Wandspiegel betrachtet sie ihr müdes Gesicht.	
264.738	1.28	ERZAEHLER	1	speech	regular	HS	Sie hat Ringe unter den Augen. 	
266.338	1.24	ERZAEHLER	1	speech	regular	HS	Jenny geht auf den Balkon.	
271.018	5.04	ERZAEHLER	1	speech	regular	AND	In ihren hochhackigen Sandalen steigt sie über einen Tisch auf die Brüstung und richtet sich vorsichtig auf.	
276.658	2.2	ERZAEHLER	1	speech	regular	HS	Tief unten fließt der nächtliche Verkehr.	
281.978	4.96	ERZAEHLER	1	speech	regular	AND	Sie hält sich mit den Armen am Balkon darüber fest und blickt mit ruhigem Gesicht zur Straße hinunter.	
287.498	1.2	ERZAEHLER	1	speech	regular	HS	Der Wind weht durch ihr Haar.	
295.138	1.0	ERZAEHLER	1	speech	regular	HS	Ein Fuß rutscht ab.	
296.418	3.88	ERZAEHLER	1	speech	regular	AND	Krampfhaft hält sich Jenny fest, atmet schwer und starrt ängstlich in die Tiefe.	
301.138	2.96	ERZAEHLER	1	speech	regular	AND	Sie geht in die Hocke und steigt von der Brüstung herunter.	
307.058	2.4	ERZAEHLER	1	speech	regular	HS	Verstört kauert sie sich in einen Balkonsessel.	
309.858	2.72	ERZAEHLER	1	speech	regular	HS	Mit verschränkten Armen wiegt sich Jenny vor und zurück.	
312.898	0.68	ERZAEHLER	1	speech	regular	HS	Sie schaut hoch.	
313.978	1.48	ERZAEHLER	1	speech	regular	HS	Mondlicht fällt auf ihr Gesicht.	
316.138	1.48	ERZAEHLER	1	speech	regular	HS	Über ihre Wangen laufen Tränen.	
317.698	1.48	JENNY	1	non	regular	none	eeeeehaaaaaa	#timing#
323.898	3.32	ERZAEHLER	1	speech	regular	HS	Durch ein Wolkenloch scheint der fast volle Mond auch auf den Shrimp-Kutter.	
328.458	4.32	ERZAEHLER	1	speech	regular	none;NS;HS	In einem Netz, das an einem Ausleger über dem Wasser hängt, liegt Forrest wie in einer Hängematte.	
333.218	1.56	ERZAEHLER	1	speech	regular	HS	Traurig blickt er in die Nacht.	
335.378	2.36	FORREST (V.O.)	1	speech	regular	HS	Ich hab' die ganze Zeit immer an Jenny gedacht.	
338.698	0.6	ERZAEHLER	1	speech	regular	HS	Es ist Tag.	
339.698	2.16	ERZAEHLER	1	speech	regular	HS	Forrest steuert die 'Jenny' am Ufer entlang.	
342.458	3.12	ERZAEHLER	1	speech	regular	HS	Er trägt ein verschmutztes weißes Muscle-Shirt und eine Schirmmütze.	
346.218	2.64	ERZAEHLER	1	speech	regular	AND	Plötzlich entdeckt er etwas und späht Richtung Ufer.	
349.618	2.28	ERZAEHLER	1	speech	regular	HS	Auf einem Anlegesteg sitzt Dan im Rollstuhl.	
353.498	2.76	ERZAEHLER	1	speech	regular	AND	Forrest lässt das Steuerrad los und stellt sich an die Reling.	
339.738	65.4	OST	1	song	instrumental			
355.978	0.92	FORREST	1	non	regular	none	chhhhh	##beginn im movie raussuchen###
356.938	0.2	FORREST	1	non	regular	none	ha	
358.338	1.24	ERZAEHLER	1	speech	regular	HS	Dan macht das 'Peace'-Zeichen.	
359.778	1.2	ERZAEHLER	1	speech	regular	HS	Forrest winkt wild.	
361.658	0.44	FORREST	1	speech	regular	address	Dan	
363.178	1.4	ERZAEHLER	1	speech	regular	HS	Forrest springt über Bord.	
367.498	1.04	ERZAEHLER	1	speech	regular	HS	Der Kutter fährt weiter.	
370.898	1.48	ERZAEHLER	1	speech	regular	HS	Forrest krault zum Steg.	
380.178	1.84	ERZAEHLER	1	speech	regular	HS	Dan raucht eine Zigarre mit Mundstück.	
382.498	1.92	ERZAEHLER	1	speech	regular	HS	Forrest steigt eine Leiter zu ihm hoch.	
384.658	0.2	FORREST	1	non	regular	none	ha	
385.698	1.04	FORREST	1	speech	regular	address	Lt. Dan	
386.778	0.32	FORREST	1	non	regular	none	äch	
387.538	1.08	FORREST	1	speech	asking	question	Was machen sie hier?	
389.298	0.6	FORREST	1	speech	regular	none	echhaha	
389.658	0.32	LT. DAN	1	speech	regular	none	Naja	
390.618	2.12	LT. DAN	1	speech	regular	HS	Ich wollte meine Seemannsbeine testen.	
393.378	0.52	FORREST	1	non	regular	none	ah, ah	
393.978	2.08	FORREST	1	speech	regular	HS	Aber sie haben gar keine Beine Lt.Dan.	
397.338	0.44	LT. DAN	1	speech	regular	none	Ja	
397.898	0.76	LT. DAN	1	speech	regular	HS	Das weiß ich.	
399.778	1.44	LT. DAN	1	speech	regular	HS;address	Du hast mir geschrieben, du Idiot.	
401.778	1.12	LT. DAN	1	speech	exclamation	none	Man-o-man	
402.978	1.64	LT. DAN	1	speech	regular	none	Kapitän Forrest Gump	
404.578	2.0	FORREST	1	non	regular	none	heeehahahaha	
405.738	1.44	LT. DAN	1	speech	regular	HS	Das wollt ich doch mit eigenen Augen sehen.	
407.258	10.72	LT. DAN	1	non	regular	none	mmmmhäch	### hier is min. noch eine non-speech drinn###
407.018	1.6	LT. DAN	1	speech	regular	none	und, äh	
408.978	0.84	FORREST	1	non	regular	none	achhäh	
409.938	1.2	LT. DAN	1	speech	regular	HS	Ich hatte gesagt, wenn...	###rhetorische Pausen folgend lang genug?###
411.978	2.4	LT. DAN	1	speech	regular	NS	...Du wirklich jemals Shrimpkutterkapitän wirst,...	
414.618	1.48	LT. DAN	1	speech	regular	NS	...werde ich dein erster Offizier.	
416.138	2.6	LT. DAN	1	speech	regular	HS;HS;NS	Bitte hier bin ich, ich bin ein Mann, der sein Wort hällt.	
418.418	0.6	FORREST	1	non	regular	none	ache	
419.258	0.88	FORREST	1	speech	regular	none	Okay	
420.178	4.16	LT. DAN	1	speech	regular	HS;NS	Ja, aber bild dir gefälligst nicht ein, dass ich dich mit Sir anreden werde.	
424.378	0.56	FORREST	1	speech	regular	none	Nein, Sir	
425.138	1.68	ERZAEHLER	1	speech	regular	HS	Hinter ihm rammt das Schiff einen Ponton.	
429.458	1.68	ERZAEHLER	1	speech	regular	HS	Es schiebt den halben Ponton vor sich her.	
434.298	0.92	FORREST	1	speech	regular	HS	Das ist mein Boot.	
435.698	0.88	ERZAEHLER	1	speech	regular	none	Auf dem offenen Meer	
436.738	2.08	ERZAEHLER	1	speech	regular	HS	Hoch über dem Deck sitzt Dan auf einem Mast.	
437.418	43.12	RANDY NEWMAN	1	song	regular	foreign	"""Mr President (Have Pity On The Working Man)"""	
438.818	1.16	LT. DAN	1	speech	regular	HS	Ich hab das Gefühl,...	
440.778	1.36	LT. DAN	1	speech	regular	NS	...wenn wir nach Osten fahren,...	
442.858	2.2	LT. DAN	1	speech	commanding	NS;imperative	...dann finden wir Shrimps, also fahr nach links!	
445.138	1.76	ERZAEHLER	1	speech	regular	HS	Verwirrt lässt Forrest das Steuer los.	
446.938	1.24	LT. DAN	1	speech	commanding	imperative	Fahr nach links!	
448.338	0.84	FORREST	1	speech	asking	question	Wolang?	
450.018	1.88	LT. DAN	1	speech	commanding	none	Darüber! Darüber! Da!	
453.058	0.36	LT. DAN	1	speech	regular	address	Hey	
453.458	1.96	LT. DAN	1	speech	commanding	imperative	Geh ans Steuerrad und fahr nach links!	
455.418	1.12	FORREST	1	non	regular	none	ooooooooookkkkaaaaaaaayyyyyyyyyy	
456.818	0.88	ERZAEHLER	1	speech	regular	HS	Er dreht nach rechts.	
457.938	1.36	LT. DAN	1	speech	asking	address;question	Gump, was machst du denn da?	
459.778	2.2	LT. DAN	1	speech	regular	none	nein, links, links	
462.098	0.88	ERZAEHLER	1	speech	regular	HS	Forrest überlegt.	
463.298	0.84	ERZAEHLER	1	speech	regular	HS	Und fährt nach links.	
466.938	0.56	LT. DAN	1	non	regular	none	haha	
467.578	1.6	ERZAEHLER	1	speech	regular	HS	Dan trägt Stirnband und Sonnenbrille.	
469.258	1.32	LT. DAN	1	speech	regular	HS	Da finden wir unsere Shrimps.	
472.378	1.16	ERZAEHLER	1	speech	regular	HS	Forrest öffnet das Netz.	
474.498	2.72	ERZAEHLER	1	speech	regular	HS	An Deck liegen Dosen, eine Klobrille und anderer Müll.	
477.458	1.32	ERZAEHLER	1	speech	regular	HS	Dan sitzt daneben.	
478.618	2.44	ERZAEHLER	1	speech	regular	AND	Forrest hebt die Klobrille auf und betrachtet sie.	
481.378	0.36	FORREST	1	non	regular	none	huu	
483.018	0.76	FORREST	1	speech	regular	none	Wieder keine Shrimps	
483.818	0.8	FORREST	1	speech	regular	address	Lt. Dan	
484.778	1.68	LT. DAN	1	speech	regular	HS	Okay, hab ich mich eben geirrt.	
486.578	0.4	FORREST	1	non	regular	none	hach	
487.618	1.56	FORREST	1	speech	asking	question	Wie sollen wir denn nur welche finden?	
490.898	2.36	LT. DAN	1	speech	asking	question	Na, vielleicht solltest du um die Shrimps beten?	
493.018	16.2	CHOR AT CHURCH	1	song	regular	###		
495.378	3.28	ERZAEHLER	1	speech	regular	HS	In einer Kirche singt Forrest in blau-rotem Gewand im Gospelchor mit.	
498.658	2.88	FORREST (V.O.)	1	speech	regular	HS	Also bin ich jeden Sonntag in die Kirche gegangen.	
501.578	1.32	ERZAEHLER	1	speech	regular	AND	Dan sitzt hinten und trinkt	
502.938	5.6	FORREST (V.O.)	1	speech	regular	complex	Manchmal ist Lt. Dan auch mitgegangen, aber das Beten, hat er, glaub ich, mir überlassen.	
510.178	3.4	ERZAEHLER	1	speech	regular	HS	Ein Stahlhelm, ein Stiefel und ein Nummernschild fallen aufs Deck.	
514.458	1.52	ERZAEHLER	1	speech	regular	HS	Forrest inspiziert den Fang.	
516.338	2.36	ERZAEHLER	1	speech	regular	HS	Dan seilt sich auf einer Schaukel sitzend vom Mast ab.	
519.378	1.88	ERZAEHLER	1	speech	regular	HS	Forrest kippt das Wasser aus dem Stahlhelm.	
522.898	0.88	FORREST	1	speech	regular	none	Keine Shrimps	
525.298	1.56	LT. DAN	1	speech	asking	question	Wo zum Teufel ist denn dein Gott?	
527.538	2.76	FORREST (V.O.)	1	speech	regular	none;NS	Komisch, dass Lt. Dan das grade gesagt hat.	
530.818	1.16	FORREST (V.O.)	1	speech	regular;addendum	incomplete	Denn sofort danach...	
532.378	1.24	FORREST (V.O.)	1	speech	regular;addendum	HS	...hat Gott sich gezeigt.	
533.618	0.8	ERZAEHLER	1	speech	regular	HS	Es ist dunkel. 	
536.298	2.0	ERZAEHLER	1	speech	regular	HS	Heftigen Wellen krachen gegen die Bordwand.	
539.138	3.8	ERZAEHLER	1	speech	regular	AND	Forrest kommt aus dem Ruderhaus, kämpft sich zum Achterdeck und klammert sich ans Steuer.	
543.578	1.6	ERZAEHLER	1	speech	regular	HS	Der Wind peitscht Gischt übers Deck.	
546.058	1.44	ERZAEHLER	1	speech	regular	HS	Dan sitzt hoch oben im Mast.	
547.578	1.92	ERZAEHLER	1	speech	regular	HS	Mit einer Hand hält er sich an einem Seil fest.	
549.738	3.44	LT. DAN	0	speech	regular	HS	Du wirst dieses Boot nicht versenken.	
551.338	0.72	FORREST (V.O.)	1	speech	regular	incomplete	Also ich...	
552.578	1.08	FORREST (V.O.)	1	speech	regular;addendum	completion	...ich hatte Angst.	
553.578	3.4	LT. DAN	0	non	regular	none	YIHAHAHAHAHAWHOOOO	
553.938	1.76	FORREST (V.O.)	1	speech	regular	incomplete	Aber Lt. Dan,...	
556.058	1.32	FORREST (V.O.)	1	speech	regular	completion	...der war wahnsinnig.	
557.418	0.96	LT. DAN	0	speech	asking	question	Was ist denn?	
558.578	2.08	ERZAEHLER	1	speech	regular	HS	Mit nacktem Oberkörper reckt er den Arm hoch.	
560.738	1.32	ERZAEHLER	1	speech	regular	HS	Über ihm weht die US-Fahne.	
562.178	1.28	LT. DAN	0	speech	asking	none	...einen Sturm?	###mit movie machen###
564.098	4.12	LT. DAN	0	speech	commading	none;address	Blas, alter Hurenbock, blas!	
568.618	0.84	LT. DAN	0	speech	regular	HS	Es ist soweit.	
569.498	1.44	LT. DAN	0	speech	regular	HS	Jetzt kommt der Showdown.	
571.498	1.44	LT. DAN	0	speech	regular	none	Du und ich	
573.258	0.68	LT. DAN	1	speech	regular	HS	Ich bin hier.	
573.978	0.92	LT. DAN	1	speech	commanding	imperative	Komm und hol mich!	
575.458	1.64	LT. DAN	1	non	regular	none	HAHAHAHAHA	
578.658	3.56	LT. DAN	1	speech	regular	HS	Du wirst dieses Boot nie versenken.	
582.618	1.84	LT. DAN	1	non	regular	none	EEHAHAHAHA	
584.258	4.6	ANCHORMAN	1	speech	regular	HS;NS;HS	Der Hurricane Carmen, der gestern hier durchgezogen ist, hat auf seinem Weg fast alles verwüstet.	
589.138	5.32	ANCHORMAN	1	speech	regular	HS	Und so wie in vielen Städten entlang der Küste ist auch in Bayou La Batre die gesammte Shrimpindustrie ein Opfer von Carmen geworden.	
595.018	2.0	ANCHORMAN	1	broadcast	regular	HS	Zurückgeblieben ist überall nur Zerstörung.	
597.698	6.44	ANCHORMAN	1	broadcast	regular	HS;NS	Im Gespräch mit den einheimischen Amtsträgern erfuhr unser Reporter, dass wahrhaftig nur ein einziger Shrimpkutter die Katastrophe überlebt hat.	
599.938	19.64	UNKNOWN	0	song	regular	foreign	###song name###	
604.578	0.48	MRS. GUMP	1	speech	regular	address	Louise	
605.538	1.12	MRS. GUMP	1	speech	regular	address;HS	Louise, das ist Forrest.	
606.978	3.08	FORREST (V.O.)	1	speech	regular	HS	Und danach war das Shrimpfischen ganz leicht.	
610.618	2.44	ERZAEHLER	1	speech	regular	HS	Eine Shrimps-Ladung nach der anderen landet auf dem Deck.	
615.258	3.92	FORREST (V.O.)	1	speech	regular	NS	Und da die Leute ja immernoch Shrimps für Cocktails und Barbecues und sowas brauchten...	
619.418	1.8	FORREST	1	speech	regular	NS;NS2	...und wir das einzige Boot waren, was heil war...	
621.258	0.76	ERZAEHLER	1	speech	regular	none	Auf der Wartebank	
622.058	2.0	FORREST	1	speech	regular	HS	"...konnte man nur noch ""Bubba Gump"" Shrimps kaufen."	
624.098	1.36	ERZAEHLER	1	speech	regular	HS	Neben dem Dicken sitzt eine Frau.	
625.578	1.36	FORREST	1	speech	regular	HS	Wir hatten eine Menge Boote.	
627.698	1.08	FORREST	1	speech	regular;addendum	none	Zwölf Jennys	
629.338	3.92	FORREST	1	speech	regular	HS;HS	"Ein mordsgroßes Lagerhaus, wir hatten sogar Kappen, da stand ""Bubba Gump"" drauf."	
633.698	1.04	FORREST	1	speech	regular	none	Bubba Gump Shrimps	
635.698	1.08	FORREST	1	speech	regular	HS	Das ist ein Markenname.	
636.738	0.76	MAN IN SAVANNAH	1	speech	regular	none	Moment mal	
637.538	0.64	MAN IN SAVANNAH	1	speech	regular	address	mein Freund 	
638.578	4.32	MAN IN SAVANNAH	1	speech	asking	HS;NS	Soll das etwa heißen, Sie sind der Inhaber der Bubba Gump Shrimp Corporation?	###
643.338	2.44	FORREST	1	speech	regular	address	Ja, Sir	
643.978	1.64	FORREST	1	speech	regular	HS	Wir haben mehr Geld als Davy Crocket.	
645.418	2.0	MAN IN SAVANNAH	1	non	regular	none	chhhhahahaha	
647.458	3.68	MAN IN SAVANNAH	1	speech	regular	address;HS	Mann, ich hab schon ne Menge Lügengeschichten gehört, aber das übertrifft alles.	
651.378	2.44	MAN IN SAVANNAH	1	non	regular	none	ha ha ha ha hu	
652.538	0.52	ERZAEHLER	1	speech	regular	HS	Er geht.	
654.098	2.4	MAN IN SAVANNAH	1	speech	regular	HS	Wir haben neben einem Millionär gesessen.	
656.538	3.28	MAN IN SAVANNAH	1	non	regular	none	chahahaha heee ha	
659.858	0.48	ELDERLY WOMAN	1	speech	regular	none	Also	
661.018	3.52	ELDERLY WOMAN	1	speech	regular	HS;NS	Ich fand, das war eine wirklich sehr, sehr schöne Geschichte.	
664.818	2.24	ELDERLY WOMAN	1	speech	regular	HS	Und sie erzählen sie so schön.	
667.338	1.76	ELDERLY WOMAN	1	speech	regular;addendum	none	Mit so viel Begeisterung	
670.818	2.2	FORREST	1	speech	asking	question;NS	Möchten sie mal sehen, wie Lt.Dan aussieht?	
673.418	1.52	ELDERLY WOMAN	1	speech	exclamation	none	Aber ja, gern sogar	
675.418	2.2	ERZAEHLER	1	speech	regular	HS	Aus dem Koffer holt er ein 'Fortune'-Magazin. 	
677.818	2.24	ERZAEHLER	1	speech	regular	none	Auf dem Cover er mit Dan vor der Kutterflotte.	
680.258	0.4	FORREST	1	speech	regular	none	Das da	
680.858	0.76	FORREST	1	speech	regular	HS	Das ist er.	
683.178	0.4	ELDERLY WOMAN	1	non	regular	none	ahhh	
683.698	2.6	FORREST	1	speech	regular	HS	Und ich kann ihnen noch was über Lt.Dan erzählen.	
686.858	0.4	ERZAEHLER	1	speech	regular	none	An Deck	
687.498	0.56	LT. DAN	1	speech	regular	address	Forrest	
688.538	2.04	ERZAEHLER	1	speech	regular	AND	Der hört mit der Arbeit auf und blickt ihn an. 	
690.818	2.76	ERZAEHLER	1	speech	regular	HS	Dan sitzt neben der Reling mit nacktem Oberkörper im Rollstuhl.	
691.258	36.76	OST	1	song	instrumental			
