onset	duration	person	FG	kind	prosody	sentence_grammar	text	commentary
178.269	1.48	FORREST (V.O.)	1	speech	regular;addendum	HS	Und einfach nur geredet.	
179.949	0.96	ERZAEHLER	1	speech	regular	none	Jenny beim Trampen	
181.109	3.36	FORREST (V.O.)	1	speech	regular	HS;NS	Sie hat mir erzählt, wie viele Reisen sie gemacht hat.	indirekte Rede
184.629	3.64	FORREST (V.O.)	1	speech	regular;addendum	NS;NS2	Und was für Wege sie entdeckt hat, um ihr Bewusstsein zu erweitern.	indirekte Rede
188.149	0.88	ERZAEHLER	1	speech	regular	HS	Sie nimmt LSD.	
189.069	2.36	FORREST (V.O.)	1	speech	regular	NS;NS2	Wie sie gelernt hat, in Harmonie zu leben.	
192.229	2.28	FORREST (V.O.)	1	speech	regular	HS	Das muss irgendwo im Westen sein.	
194.709	1.88	FORREST (V.O.)	1	speech	regular;addendum	HS	Denn sie war bis nach Kalifornien gekommen.	
196.629	2.32	ERZAEHLER	1	speech	regular	none	Als Straßenmusikant auf dem 'Walk of Fame' in Hollywood	
198.989	0.28	YOUNG HIPPIE	1	speech	regular	address	Hey	
199.469	1.36	ERZAEHLER	1	speech	regular	none	Ein Langhaariger mit VW-Käfer	
200.869	51.64	SCOTT MCKENZIE	1	song	regular		“San Francisco”	
201.069	1.6	YOUNG HIPPIE	1	speech	asking	question	Will einer mit nach San Francisco?	
203.389	0.64	JENNY	1	speech	regular	none	Ja, ich	
204.669	0.72	YOUNG HIPPIE	1	speech	exclamation	none	Wahnsinn	
206.869	60.76	FORREST (V.O.)	1	speech	regular	incomplete	Diese Nacht...	
208.309	2.2	FORREST (V.O.)	1	speech	regular	completion	...war für uns beide eine ganz besondere Nacht.	
210.749	2.24	FORREST (V.O.)	1	speech	regular	HS;NS	Ich hab mir gewünscht, dass sie nie zu Ende geht.	
213.069	0.44	ERZAEHLER	1	speech	regular	none	Morgens	
213.509	1.6	FORREST	1	speech	regular	HS;NS	Ich wünschte, Du würdest nicht gehen.	
215.149	0.48	FORREST	1	speech	regular	address	Jenny	
215.709	1.08	ERZAEHLER	1	speech	regular	none	An einem alten Bus.	
217.029	0.92	JENNY	1	speech	regular	HS	Ich muss gehen.	
217.989	0.64	JENNY	0	speech	regular	address	Forrest	
218.749	1.36	ERZAEHLER	1	speech	regular	HS	Zögernd nähert sich Wesley.	
220.149	0.36	WESLEY	1	speech	regular	address	Jenny	
222.909	1.92	WESLEY	1	speech	regular	HS	Gestern ist alles ein bisschen außer Kontrolle geraten.	
225.749	3.0	WESLEY	1	speech	regular	HS	Schuld ist der Krieg und der scheiss Lügner, der blöde Johnson.	
229.029	1.48	ERZAEHLER	1	speech	regular	HS	Jenny hält den Blick gesenkt.	
230.909	1.32	WESLEY	1	speech	regular	HS	Ich wollte dir nicht wehtun.	
232.949	0.68	WESLEY	1	speech	regular	HS	Das weißt du doch.	
233.869	1.2	ERZAEHLER	1	speech	regular	HS	Sie blickt ihn grimmig an.	
236.989	1.04	FORREST	1	speech	asking	HS;NS	Weißt du, was ich denke?	
240.229	0.84	FORREST	1	speech	regular	HS	Ich denke...	
242.469	2.84	FORREST	1	speech	regular	NS	...Du solltest wieder nach Hause gehen, nach Greenbow Alabama!	
246.229	1.48	ERZAEHLER	1	speech	regular	HS	Er starrt Wesley böse an.	
248.069	2.48	ERZAEHLER	1	speech	regular	AND	Der geht ein paar Schritte rückwärts und wendet sich kurz ab.	
252.549	50.72	OST	0	song	instrumental			
255.309	0.76	JENNY	1	speech	regular	address	Forrest	
257.709	2.28	JENNY	1	speech	regular	HS	Wir beide leben in zwei verschiedenen Welten.	
263.709	4.56	ERZAEHLER	1	speech	regular	HS	Forrest öffnet das blaue Band seiner goldenen Tapferkeitsmedaille mit fünfzackigem Stern.	
269.229	0.88	FORREST	1	speech	regular	HS	Ich möchte dir...	
271.029	0.72	FORREST	1	speech	regular;addendum	none	...das hier geben.	
271.789	0.48	FORREST	1	speech	regular	address	Jenny	
272.589	1.4	ERZAEHLER	1	speech	regular	HS	Er legt sie in ihre Hand.	
276.709	0.44	JENNY	1	speech	regular	address	Forrest	
277.189	1.16	JENNY	1	speech	regular	HS	Die kann ich nicht behalten.	
280.389	0.32	FORREST	1	speech	regular	none	Doch	
280.749	0.36	FORREST	1	speech	regular	incomplete	Ich...	
281.749	0.08	FORREST	1	non	regular	none	eh	
281.909	0.64	FORREST	1	speech	regular	HS	Ich hab sie nur,...	
282.949	1.88	FORREST	1	speech	regular;addendum	NS;NS2	...weil ich gemacht hab, was du gesagt hast.	
286.509	1.28	JENNY	1	speech	asking	question	Warum bist du so gut zu mir?	
290.189	1.0	FORREST	1	speech	regular	HS	Du bist mein Mädchen.	
293.389	1.44	JENNY	1	speech	regular	HS	Ich werd immer dein Mädchen sein.	
295.269	0.96	ERZAEHLER	1	speech	regular	HS	Sie umarmt ihn.	
300.989	1.76	ERZAEHLER	1	speech	regular	HS	Jenny geht mit Wesley zur Bustür.	
303.269	35.12	THE BYRDS	1	song	regular		“Turn! Turn! Turn!”	
307.549	2.0	ERZAEHLER	1	speech	regular	HS	Beim Einsteigen lächelt sie Forrest an.	
309.909	0.96	ERZAEHLER	1	speech	regular	HS	Er lächelt zurück. 	
311.229	1.68	ERZAEHLER	1	speech	regular	HS	Wesley sieht nochmal ernst zu ihm. 	
313.189	2.04	ERZAEHLER	1	speech	regular	HS	Forrest kneift finster die Augen zusammen.	
323.189	2.52	ERZAEHLER	1	speech	regular	AND	Jenny klopft gegen die Heckscheibe und winkt Forrest zu.	
329.629	1.8	ERZAEHLER	1	speech	regular	HS	Sie macht das v-förmige 'Peace'-Zeichen.	
331.629	0.84	ERZAEHLER	1	speech	regular	HS	Er erwidert es.	
334.109	0.84	FORREST (V.O.)	1	speech	regular	HS	Dann war sie weg.	
335.709	0.72	FORREST (V.O.)	1	speech	regular;addendum	none	...einfach so	
337.229	1.28	FORREST (V.O.)	1	speech	regular;addendum	none	...wieder weg aus meinem Leben	
338.389	31.0	THE 5TH DIMENSION	0	song	regular	0	“Aquarius/Let the Sunshine In”	
338.829	1.4	ERZAEHLER	1	speech	regular	none	Die Mondlandung im Fernsehen	
340.309	2.04	NEIL ARMSTRONG	1	broadcast	regular	foreign	That's one small step for man,	
342.589	1.88	ERZAEHLER	1	speech	regular	HS	Das Gerät steht in einem Klinik-Aufenthaltsraum.	
344.509	2.4	NEIL ARMSTRONG	1	speech	regular	foreign	One giant leap for mankind.	
346.989	1.12	ERZAEHLER	1	speech	regular	HS	Die Stühle davor sind leer.	
348.189	4.32	ERZAEHLER	1	speech	regular	HS;NS	Personal und Patienten gucken Forrest zu, der allein mit zwei Schlägern und drei Bällen Pingpong spielt.	
352.549	2.36	FORREST (V.O.)	1	speech	regular	HS;NS	Ich hatte gedacht, ich muss zurück nach Vietnam.	
355.069	4.68	FORREST (V.O.)	1	speech	regular	HS;NS;NS2	Aber stattdessen hatte man beschlossen, dass ich die Kommunisten am besten bekämpfen kann, wenn ich PingPong spiele.	
359.909	4.48	FORREST (V.O.)	1	speech	regular	AND;NS	Also kam ich zu einer Sondereinheit und reiste im Land herum, um die vielen Verwundeten aufzumuntern	
364.429	2.56	FORREST (V.O.)	1	speech	regular;addendum	NS;NS2	und um ihnen zu zeigen, wie man Ping Pong spielt.	
367.749	6.04	FORREST	1	speech	regular	HS;NS	Ich war so gut, dasss ich ein paar Jahre danach auf Beschluss der Army in der Amerikanischen PingPong Nationalmannschaft spielte.	
369.429	20.88	THREE DOG NIGHT	0	song	regular		“Joy Of The World”	
373.909	4.24	FORREST (V.O.)	1	speech	regular	HS;NS;HS	Wir waren die ersten Amerikaner, die das Land China besuchten, seit ner Millionen Jahre oder so.	
378.669	1.72	FORREST (V.O.)	1	speech	regular;addendum	HS	Deswegen hat auch irgendjemand gesagt,...	
380.429	2.12	FORREST (V.O.)	1	speech	regular	NS	...der Weltfrieden läge in unseren Händen.	indirekte Rede
382.589	1.72	FORREST (V.O.)	1	speech	regular	HS	Tz, dabei hab ich doch nur Ping Pong gespielt.	
384.669	1.0	FORREST (V.O.)	1	speech	regular	NS	Als ich wieder nach Haus kam,...	
386.149	1.88	FORREST	1	speech	regular	HS	...da war ich eine nationale Berühmtheit.	
388.229	2.04	FORREST	1	speech	regular	HS	Ich war sogar noch berühmter als Pinoccio.	
390.869	1.64	DICK CAVETT	1	speech	regular	HS	Und hier ist er, Forrest Gump.	
392.549	0.56	DICK CAVETT	1	speech	regular	HS	Hier ist er.	
393.029	10.6	OST	1	song	instrumental			#Einleitungsmusik für die Talkshow#
393.189	1.84	ERZAEHLER	1	speech	regular	HS	Der Talkmaster Dick Cavett steht auf.	###setting ggf. eher###
395.149	4.0	ERZAEHLER	1	speech	regular	HS	Forrest kommt in einem dunkelblauen Zweireiher mit Nationalmannschaftsemblem zu ihm.	
399.509	0.76	DICK CAVETT	0	speech	regular	address	Mr. Gump	
400.629	0.76	DICK CAVETT	0	speech	commanding	imperative	Setzen sie sich!	
403.149	0.56	DICK CAVETT	1	non	regular	none	mhmhmhm	
403.749	0.84	DICK CAVETT	1	speech	regular	address	Forrest Gump	
404.629	0.72	DICK CAVETT	1	speech	regular	none	John Lennon	
406.109	1.04	JOHN LENNON	1	speech	regular	none	Willkommen in der Heimat.	
406.909	1.48	DICK CAVETT	1	speech	regular	HS	Muss ja ne tolle Reise gewesen sein.	
408.429	0.72	DICK CAVETT	1	speech	asking	question	Können sie uns...	
409.189	0.48	DICK CAVETT	1	non	regular	none	mhmhmhmhm	
410.109	1.16	DICK CAVETT	1	speech	regular	HS;NS	...erzählen, wie China war.	
411.509	1.0	ERZAEHLER	1	speech	regular	HS	John Lennon raucht.	
412.309	0.24	FORREST	1	non	regular	none	uhm	
413.229	0.2	FORREST	1	non	regular	none	eh	
413.789	1.36	FORREST	1	speech	regular	incomplete	In dem Land China...	
416.229	2.56	FORREST	1	speech	regular	completion	...da, da haben die Leute so gut wie gar nichts.	
418.709	1.6	JOHN LENNON	1	speech	asking	question;NS	Sie, Sie meinen, Sie besitzen nichts?	
420.629	1.76	ERZAEHLER	1	speech	regular	HS	Forrest blickt John Lennon irritiert an.	
420.629	1.4	STUDIO AUDIENCE	1	non	regular	none	hahahahahaha	#movie#
423.229	1.08	FORREST	1	speech	regular	incomplete	Und ich China...	
424.989	1.44	FORREST	1	speech	regular	completion	...da gehen sie nie in die Kirche.	
427.469	1.2	JOHN LENNON	1	speech	regular	none	Also auch keine Religion	
431.069	1.12	DICK CAVETT	1	speech	regular	HS	Das ist ja kaum zu glauben.	
432.389	1.36	JOHN LENNON	1	speech	regular	NS;HS	Wenn du dir Mühe gibst, geht es.	
433.789	0.32	JOHN LENNON	1	speech	regular	address	Dick	
436.189	1.16	FORREST (V.O.)	1	speech	regular	incomplete	Ein Paar Jahre später,...	
437.749	2.6	FORREST (V.O.)	1	speech	regular	completion	...da war der nette, Junge Mann aus England auf dem weg nach Hause.	
440.389	3.64	FORREST (V.O.)	1	speech	regular	AND	Er wollte zu seinem kleinen Sohn und als er ein paar Autogramme gab,...	#grammar#
444.269	1.12	FORREST (V.O.)	1	speech	regular	NS	...hat ihn jemand erschossen,...	#grammar#
445.629	1.76	FORREST (V.O.)	1	speech	regular;addendum	none	...ohne irgendeinen besonderen Grund.	
448.069	1.36	ERZAEHLER	1	speech	regular	HS	Forrest verlässt das Gebäude.	
449.589	0.44	ERZAEHLER	1	speech	regular	none	Hinter ihm	
450.029	4.4	LT. DAN	1	speech	regular	HS	Und dir haben sie tatsächlich die Tapferkeitsmedallie verliehen.	
455.389	1.4	FORREST	1	speech	regular	HS	Das ist doch Lt. Dan.	
457.589	1.92	ERZAEHLER	1	speech	regular	AND	Der sitzt im Rollstuhl und hat lange Haare.	
460.309	1.12	FORREST	1	speech	regular	address	Lt. Dan	
461.869	4.96	LT. DAN	1	speech	regular	HS	Und dir haben sie die Tapferkeitsmedallie verliehen.	
467.869	1.44	FORREST	1	speech	regular	address;HS	Ja Sir, das haben sie getan.	
469.229	1.2	LT. DAN	1	speech	regular	HS	Dir haben sie sie gegeben.	###audacity###
471.229	1.28	LT. DAN	1	speech	regular	HS	Du bist ein Schwachkopf.	
473.229	1.0	LT. DAN	1	speech	regular	HS	Du bist ein Idiot.	
474.269	5.88	LT. DAN	1	speech	regular	AND	Du trittst im Fernsehen auf und machst dich da zum Narren von den Augen der gesamten verdammten Nation.	
480.629	2.68	LT. DAN	1	speech	regular	HS	Und dir geben sie die Tapferkeitsmedallie.	
483.749	0.48	FORREST	1	speech	regular	address	Ja, Sir	
487.029	0.64	LT. DAN	1	speech	exclamation	none	Na, also	
488.189	1.6	LT. DAN	1	speech	regular	HS	Dann ist ja alles bestens.	
490.069	1.12	ERZAEHLER	1	speech	regular	HS	Er rollt eine Rampe runter.	
491.389	1.64	LT. DAN	1	speech	regular	HS	Ich kann dazu nur eines sagen:	
493.829	2.32	LT. DAN	1	speech	exclamation	none	Gottverdammtes Amerika	
496.389	1.96	ERZAEHLER	1	speech	regular	HS	Auf der vereisten Schräge kommt er ins Schlittern.	
499.749	0.2	LT. DAN	1	non	regular	none	ohhh	
500.909	0.24	LT. DAN	1	non	regular	none	ahhhh	
501.469	1.24	ERZAEHLER	1	speech	regular	HS	Der Rollstuhl fährt rückwärts.	
503.949	0.8	LT. DAN	0	speech	exclamation	none	oh, scheiße	
504.669	0.84	FORREST	1	speech	exclamation	address	Lt. Dan	
505.549	0.44	ERZAEHLER	1	speech	regular	none	Abends	
506.069	0.8	ERZAEHLER	1	speech	regular	HS	Er schiebt Dan.	
506.869	49.24	HARRY NILSSON	0	song	regular	0	“Everybody's Talkin”	
506.669	3.4	FORREST (V.O.)	1	speech	regular	HS;NS	Lt. Dan sagte, dass er in einem Hotel wohnt.	
510.109	4.92	FORREST (V.O.)	1	speech	regular	NS;HS	Und weil er ja nun keine Beine hatte, verbrachte er die meiste Zeit damit seine Arme zu trainieren.	
515.309	2.44	ERZAEHLER	1	speech	regular	HS	Dan hebt eine Schnapsflasche in einer Tüte zum Mund.	###ganze Szene###
517.989	1.56	LT. DAN	0	speech	regular	complex	Nach rechts, rechts; wir wollen da rüber.	###
519.389	0.52	FORREST	0	speech	regular	none	Okay	
520.109	2.32	ERZAEHLER	1	speech	regular	HS	Im Rotlichtviertel schiebt er Dan durch einen Verkehrsstau.	
522.429	0.36	TAXI DRIVER #1	1	speech	exclamation;commanding	none	Hey!	
523.149	0.96	LT. DAN	1	non	regular	none	wäääääh	
524.069	0.96	TAXI DRIVER #1	0	speech	commanding	none	Runter von der Straße!	
525.149	1.16	FORREST	1	speech	asking	question	Was machen sie hier in New York?	#ihier is wieder cool#
526.349	0.8	FORREST	1	speech	regular	address	Lt. Dan	
527.189	2.64	LT. DAN	1	speech	regular	HS	Als Kriegskrüppel hänge ich an der Titte der Wohlfahrt.	
529.789	1.36	ERZAEHLER	1	speech	regular	HS	Ein Taxi bremst dicht vor ihm.	
531.469	1.32	LT. DAN	1	speech	regular	HS	Ich sauge sie aus.	
532.829	1.4	LT. DAN	1	speech	exclamation	none	hey, hey, hey	
534.269	0.88	LT. DAN	1	speech	asking	question	Bist du blind?	
534.429	0.84	TAXI DRIVER #2	1	speech	commanding	imperative	Verpiss dich!	
535.309	1.48	LT. DAN	1	speech	asking	question;NS	Siehst du nicht, dass ich hier gehe?	
535.789	0.92	TAXI DRIVER #2	1	speech	regular	HS	Hast wohl nen Knall.	
536.829	0.36	LT. DAN	1	non	regular	none	Aaaah	
537.069	0.68	TAXI DRIVER #2	1	speech	commanding	imperative	Verpiss dich!	
538.149	1.6	LT. DAN	1	speech	regular	imperative	Komm jetzt, weiter, weiter!	
543.029	2.6	ERZAEHLER	1	speech	regular	none	Im Fernsehen mitsingende Soldaten in Vietnam	
539.829	5.4	TELEVISION	1	singing;broadcast	regular	foreign		####christmASS lyrics#####
545.989	3.6	FORREST (V.O.)	1	speech	regular	AND	Ich bin bei Lt. Dan geblieben und hab mit ihm die Feiertage verbracht.	
549.989	2.8	ERZAEHLER	1	speech	regular	HS	Die beiden schauen die Übertragung der Weihnachtsfeier mit Bob Hope.	
553.629	0.88	BOB HOPE	1	speech	regular	HS	Ihr seid großartig.	
554.549	0.68	BOB HOPE	1	speech	regular	imperative	Fahrt nach Hause!	
555.269	0.88	BOB HOPE	1	speech	regular	imperative	Gott schütze euch!	
556.709	1.44	ERZAEHLER	1	speech	regular	HS	Tausende G.I.s stehen auf.	
559.829	0.68	LT. DAN	1	speech	regular	imperative	Sag mal,...	
560.509	1.48	LT. DAN	1	speech	asking;addendum	question	...hast du Jesus schon gefunden?	
562.029	0.48	LT. DAN	1	speech	regular	address	Gump	
563.869	15.24	MUSIC ON TV	0	song;broadcast	regular			#TV music#
564.189	1.84	FORREST	1	speech	regular	HS;NS	Ich hab überhaupt nicht gewusst, dass ich ihn suchen soll.	
566.069	0.2	FORREST	1	speech	regular	address	Sir	
566.869	0.48	LT. DAN	1	non	regular	none	haha	
568.269	1.36	LT. DAN	1	non	regular	none	hehehehöhö	
569.749	1.88	ERZAEHLER	1	speech	regular	HS	Dan wirft seine ausgetrunkene Flasche weg.	
574.029	2.16	LT. DAN	1	speech	regular	HS;NS	Ich sag dir, alle Krüppel im Versehrtenheim...	
577.149	2.16	LT. DAN	1	speech	regular;addendum	NS	...reden die ganze Zeit von nichts anderem.	
579.469	1.24	ERZAEHLER	1	speech	regular	HS	Er sieht in eine leere Flasche.	
580.789	1.12	LT. DAN	1	speech	regular	none	Jesus hier	
582.229	1.56	LT. DAN	1	speech	regular	none	und Jesus da.	
584.789	2.08	LT. DAN	1	speech	asking	question	Hab ich Jesus gefunden?	
587.669	2.0	LT. DAN	1	speech	regular	HS	Sie haben mir sogar einen Priester geschickt.	
589.709	1.16	LT. DAN	1	speech	regular	HS	Der hat mit mir geredet.	
591.629	0.76	LT. DAN	1	speech	regular	HS	Er hat gesagt:	
592.509	1.2	LT. DAN	1	speech	regular	HS	Gott hört alles	direkte Rede
594.349	1.6	LT. DAN	1	speech	regular;addendum	NS	Aber ich müsste mir schon selber helfen.	indirekte Rede
596.069	1.32	ERZAEHLER	1	speech	regular	HS	Er öffnet einen leeren Flachmann.	
597.429	1.84	LT. DAN	1	speech	regular	NS	Wenn ich also Jesus in mein Herz lasse,...	
600.829	3.32	LT. DAN	1	speech	regular;addendum	HS	...dann gehe ich mit ihm zusammen in das himmlische Königreich hinein.	
604.229	1.52	LT. DAN	1	speech	asking	HS;NS	Hast du gehört, was ich gesagt hab?	
607.309	0.76	LT. DAN	1	speech	asking	question	Verstehst du?	
608.989	2.92	LT. DAN	1	speech	asking	question	Mit ihm zusammen in das himmlische Königreich gehen?	
611.949	2.44	LT. DAN	1	speech	regular	HS	Der soll mich an meinem verkrüppelten Arsch lecken.	
614.429	1.04	LT. DAN	1	speech	asking	question	Gott hört alles?	
616.269	1.4	LT. DAN	1	speech	regular	none	Sowas von nem Scheissspruch	
621.029	0.92	FORREST	1	speech	regular	HS	Ich komme in den Himmel.	
621.989	0.84	FORREST	1	speech	regular	address	Lt. Dan	
623.349	1.92	ERZAEHLER	1	speech	regular	HS	Der nimmt eine leere Flasche aus einer Schublade.	
625.309	0.4	LT. DAN	1	non	regular	none	hoo	
