onset	duration	person	FG	kind	prosody	sentence_grammar	text	commentary
247.061	0.92	FORREST	1	speech	regular	NS	Wohin sie gehen…	direkte Rede
248.661	1.2	FORREST	1	speech	regular	NS	Wo sie gewesen sind.	direkte Rede
251.821	2.8	ERZAEHLER	1	speech	regular	HS	Interessiert sieht die Schwester von ihrem People-Magazine zu ihm.	
256.981	2.28	FORREST	1	speech	regular	HS	Ich hab schon sehr viele Schuhe angehabt.	
261.821	4.0	FORREST	1	speech	regular	NS;HS	Wenn ich mich richtig anstrenge, kann ich mich bestimmt an mein erstes Paar Schuhe erinnern.	
266.621	1.56	ERZAEHLER	1	speech	regular	HS	Er kneift die Augen fest zu.	
269.301	2.56	FORREST	1	speech	regular	HS;NS	Mama hat gesagt, ich kann damit überall hingehen.	indirekte Rede
272.341	2.88	FORREST (V.O.)	1	speech	regular	HS;NS	Sie hat gesagt, es sind meine Zauberschuhe.	indirekte Rede
275.221	0.88	DOCTOR	1	speech	regular	address	Ok, Forrest	
276.221	0.52	ERZAEHLER	1	speech	regular	none	Ein Arzt	
276.861	1.32	DOCTOR	1	speech	regular	HS	Kannst deine Augen wieder aufmachen.	
278.421	4.52	ERZAEHLER	1	speech	regular	AND;relativ	Der etwa 10-jährige sitzt auf einer Liege und starrt auf seine Beine, an die Metallschienen geschnallt sind.	
283.421	1.28	ERZAEHLER	1	speech	regular	HS	Der dicke Arzt hebt ihn runter.	
285.981	1.6	DOCTOR	1	speech	regular	HS	So und jetzt gehen wir mal ein bisschen.	
288.701	4.08	ERZAEHLER	1	speech	regular	HS;relativ	Mit steifen Knien stakst der Junge an einer Dunkelhaarigen vorbei, die auf einem Stuhl sitzt.	
294.141	0.96	DOCTOR	1	speech	regular	question	Wie fühlen sie sich an?	
295.821	2.24	ERZAEHLER	1	speech	regular	HS	Der Arzt hat eine brennende Zigarette im Mundwinkel.	
298.621	1.24	DOCTOR	1	speech	regular	HS	Er hat kräftige Beine.	
299.901	0.56	DOCTOR	1	speech	regular	address	Misses Gump	
300.941	2.28	DOCTOR	1	speech	regular;addendum	NS	Genau so kräftige wie alle anderen Kinder.	
303.901	2.8	DOCTOR	1	speech	regular;addendum	NS	Aber dafür hat er ein Rückrat wie ein Politiker.	
307.021	0.2	MRS. GUMP	1	non	regular	none	huuuh	
307.381	2.16	DOCTOR	1	speech	regular	HS	Wir werden schon einen aufrechten Kerl aus ihm machen.	
309.661	0.6	DOCTOR	1	speech	asking	address	Was, Forrest?	
310.821	1.36	ERZAEHLER	1	speech	regular	HS	Der kippt um.	
311.181	0.64	MRS. GUMP	1	speech	exclamation	address	Forrest	
312.701	6.52	FORREST (V.O.)	1	speech	regular	NS;HS	Als ich ein Baby war, hat Mama mich nach dem berühmten Helden aus dem Bürgerkrieg General Nathan Bedford Forrest genannt.	
319.381	26.6	OST	0	song	instrumental	instrumental		#Ende#
319.861	1.84	FORREST (V.O.)	1	speech	regular	HS;NS	Sie sagt, wir sind irgendwie verwandt.	indirekte Rede
321.661	2.32	ERZAEHLER	1	speech	regular	none;relativ	Ein alter Film vom General, der aussieht wie Forrest.	
322.221	1.28	FORREST (V.O.)	1	speech	asking	question	Und was hat der gemacht?	#imovie#
323.901	1.72	FORREST (V.O.)	1	speech	regular	HS	Er hat einen Verein gegründet.	
325.901	1.56	FORREST (V.O.)	1	speech	regular	HS	Der heißt Ku-Klux-Klan.	
328.021	5.76	FORREST (V.O.)	1	speech	regular	AND	Da verkleiden sich alle mit langen Kleidern, mit Betttüchern und tun so als wären sie Geister oder Gespenster, oder so.	
334.701	3.4	FORREST (V.O.)	1	speech	regular	AND	Die decken sogar Betttücher über ihre Pferde und reiten dann damit rum.	
338.901	0.8	FORREST (V.O.)	1	speech	regular	none	Na,jedenfalls…	
340.261	2.2	FORREST (V.O.)	1	speech	regular	HS	So hab ich meinen Namen gekriegt: Forrest Gump.	
343.261	0.92	FORREST (V.O.)	1	speech	regular	HS	Mama hat gesagt:	
344.301	4.32	FORREST (V.O.)	1	speech	regular	###	Der Name Forrest soll mich immer daran erinnern, dass wir manchmal Sachen tun,...	
347.661	26.64	HANK WILLIAMS	0	song	regular	foreign	“Lovesick Blues”	#schiebt sich zw. “...”#
349.141	1.16	FORREST (V.O.)	1	speech	regular	relativ	...die nicht viel Sinn ergeben.	
350.701	0.72	ERZAEHLER	1	speech	regular	none	Auf einer Straße	
351.661	3.84	ERZAEHLER	1	speech	regular	HS	An der Hand seiner Mutter bleibt der kleine Forrest mit einer Schiene in einem Gully-Gitter stecken.	
355.661	0.8	MRS. GUMP	0	speech	regular	HS	Ich krieg das da raus.	#timing#
356.701	0.36	MRS. GUMP	0	speech	commanding	imperative	Lass mich!	
357.061	0.92	MRS. GUMP	0	speech	regular	HS	Ich mach das.	
359.101	0.84	MRS. GUMP	0	speech	regular	HS	...geht doch da raus.	
360.101	1.68	MRS. GUMP	0	speech	commanding	imperative	noch anders, warte, warte!	
362.581	0.28	MRS. GUMP	1	non	regular	none	hum	
363.701	1.72	ERZAEHLER	1	speech	regular	none	Zu zwei Männer vor einem Friseurladen	
365.901	0.92	MRS. GUMP	1	speech	asking	question	Was guckt ihr denn so?	#movie#
367.741	2.52	MRS. GUMP	1	speech	asking	question	Habt ihr etwa noch nie nen Jungen mit Schienen an den Beinen gesehen?	
373.141	3.08	MRS. GUMP	1	speech	regular	imperative;NS;address	Lass dir nur ja von niemandem einreden, er wäre was besseres als du, Forrest!	
376.981	2.28	MRS. GUMP	1	speech	regular	###	Wenn Gott gewollt hätte, dass alle Menschen gleich wären,...	
379.741	1.88	MRS. GUMP	1	speech	regular;addendum	###	...dann würden wir heute alle Beinschienen tragen.	
381.661	3.92	FORREST (V.O.)	1	speech	regular	HS;NS	Mama konnte immer alle Sachen so erklären, dass ich sie verstehen konnte.	
385.781	47.12	OST	0	song	instrumental	instrumental		
386.341	2.88	FORREST (V.O.)	1	speech	regular	HS	Wir wohnten in der Nähe von der Straße Nummer 17.	
389.701	3.36	FORREST (V.O.)	1	speech	regular;addendum	none	Ungefähr eine halbe Meile entfernt von der Stadt Greenbow, Alabama.	
393.301	1.32	FORREST (V.O.)	1	speech	regular;addendum	HS	Das ist in Greenbow County.	
395.901	6.52	FORREST (V.O.)	1	speech	regular	HS;NS	Unser Haus gehörte Mamas Familie, seitdem der Opa vom Opa ihres Opas vor tausend Jahren oder so übers Meer gekommen war.	
402.901	3.44	FORREST (V.O.)	1	speech	regular	AND	Es gab nur Mama und mich und wir hatten eine Menge leere Zimmer.	
406.981	2.48	FORREST (V.O.)	1	speech	regular	HS;NS	Deswegen hatte Mama beschlossen, diese Zimmer zu vermieten.	
409.661	2.0	FORREST (V.O.)	1	speech	regular;addendum	none;relativ	Meistens an Leute, die auf der Durchreise waren.	
411.701	3.0	FORREST (V.O.)	1	speech	regular;addendum	none	Leute aus Moville, Montgomery und solchen Städten.	
415.301	1.44	FORREST (V.O.)	1	speech	regular;addendum	HS	Auf die Weise haben wir Geld verdient.	
416.701	1.24	ERZAEHLER	1	speech	regular	HS	Sie steuern aufs Haus zu.	
418.061	2.0	FORREST (V.O.)	1	speech	regular	HS	Mama war eine richtig schlaue Lady.	
420.621	1.76	MRS. GUMP	1	speech	commanding	imperative;NS	Denk immer an das, was ich dir gesagt habe!	
422.421	0.36	MRS. GUMP		speech	regular	address	Forrest!	
423.021	1.84	MRS. GUMP	1	speech	regular	HS	Du bist nicht anders als die anderen.	
425.141	1.76	ERZAEHLER	1	speech	regular	HS	Vor der breiten Veranda bleiben sie stehen.	
427.741	1.92	MRS. GUMP	1	speech	asking	question;NS;address	Hast du gehört, was ich gesagt habe, Forrest?	
430.221	2.04	MRS. GUMP	1	speech	regular	HS	Du bist genau so wie alle anderen Menschen auch.	
432.581	1.52	MRS. GUMP	1	speech	regular	HS	Du bist nicht anders als die anderen.	
434.141	0.52	ERZAEHLER	1	speech	regular	none	Ein Büro	
434.701	0.92	HANCOCK	1	speech	regular	HS	Ihr Sohn ist...	
436.541	0.64	HANCOCK	1	speech	regular	none	...anders.	
437.381	0.96	HANCOCK	1	speech	regular	address	Misses Gump	
438.741	2.6	HANCOCK	1	speech	regular	HS	Sein Intelligenzquotient beträgt 75.	
441.621	0.36	MRS. GUMP	1	speech	regular	none	Nun ja	
442.021	1.52	MRS. GUMP	1	speech	regular	HS	Kein Mensch ist wie der andere.	
443.901	0.8	MRS. GUMP	1	speech	regular	address	Mr. Hancock	
445.101	0.2	HANCOCK	1	non	regular	none	huuuh	
445.621	2.16	ERZAEHLER	1	speech	regular	HS	Forrest sitzt neben der offenen Tür im Schulflur.	
448.141	2.44	FORREST (V.O.)	1	speech	regular	HS;NS	Sie wollte, dass ich die beste Schulbildung bekomme.	
450.661	3.16	FORREST (V.O.)	1	speech	regular;addendum	HS	Deshalb ging sie mit mir zur Greenbow County Central School.	
454.101	2.36	FORREST (V.O.)	1	speech	regular;addendum	HS	Da lernte ich sogar den Schulleiter kennen und alle.	
456.941	1.76	HANCOCK	1	speech	regular	HS	Ich möchte Ihnen mal etwas zeigen.	
458.781	0.68	HANCOCK	1	speech	regular	address	Misses Gump	
459.941	0.96	HANCOCK	1	speech	regular	incomplete	Also das hier...	
461.341	0.76	HANCOCK	1	speech	regular	completion	...ist normal.	
462.861	1.4	HANCOCK	1	speech	regular;addendum	HS	Und Forrest ist...	
464.861	1.68	HANCOCK	1	speech	regular	none	...genau hier.	
466.741	4.72	HANCOCK	1	speech	regular	HS	Vorschrift für den Besuch eine staatlichen Schule ist ein Intelligenzquotient von mindestens 80.	
471.541	0.76	HANCOCK	1	speech	regular	address	Misses Gump	
473.141	2.24	HANCOCK	1	speech	regular	HS	Ihr Sohn muss auf eine Sonderschule gehen.	
475.541	1.64	HANCOCK	1	speech	regular;addendum	HS	Da wird ers auf jedenfall schaffen.	
478.821	1.92	MRS. GUMP	1	speech	asking	question	Was hat normal schon zu bedeuten?	
480.861	0.16	MRS. GUMP	1	non	regular	none	hach	
481.061	1.08	MRS. GUMP	1	speech	regular	incomplete	Er mag ja vielleicht...	
482.181	0.2	MRS. GUMP	1	non	regular	none	äh	
482.821	1.28	MRS. GUMP	1	speech	regular	completion	...ein bisschen langsam sein.	
485.301	3.76	MRS. GUMP	1	speech	regular;addendum	HS;NS	Aber ich verlange, dass mein Sohn Forrest die selben Chancen erhält wie andere auch.	
489.101	3.84	MRS. GUMP	1	speech	regular	HS;NS;NS2	Er soll nicht auf eine Sonderschule gehen, nur um zu lernen, wie man Flaschen sortiert.	
493.501	2.44	MRS. GUMP	1	speech	regular	HS	Es geht um fünf winzige Punkte unter dem Durchschnitt.	
498.061	1.92	MRS. GUMP	1	speech	asking	question	Da wird sich doch eine Möglichkeit finden lassen?	
501.941	2.4	HANCOCK	1	speech	regular	HS	Wir haben ein progressives Schulsystem.	
505.061	2.16	HANCOCK	1	speech	regular	HS;NS	Wir möchten nicht, dass jemand zurück bleibt.	
508.661	1.16	HANCOCK	1	speech	asking	question	Gibt's einen Mister Gump?	
510.341	1.12	HANCOCK	1	speech	regular	address	Misses Gump	
512.141	1.72	ERZAEHLER	1	speech	regular	HS	Hancock mustert sie lüstern.	
515.101	1.32	MRS. GUMP	1	speech	regular	HS	Er macht Ferien.	
517.021	9.64	HANCOCK	1	non	regular	none	eeeheeeheeeheeeheeheeeeeeeeh	
517.061	0.4	ERZAEHLER	1	speech	regular	none	Abends	
517.941	1.28	HANCOCK	1	non	regular	none	eeheeheeheeh	
519.261	4.8	ERZAEHLER	1	speech	regular	AND	Forrest sitzt vor dem Haus auf einer Schaukel und blickt zu Boden. 	
522.701	1.24	ERZAEHLER	1	speech	regular	HS	Im ersten Stock brennt Licht.	
527.941	2.36	ERZAEHLER	1	speech	regular	HS	Verschwitzt kommt Hancock aus dem Haus auf die Veranda.	
530.421	2.44	ERZAEHLER	1	speech	regular	HS	Dort sitzt Forrest teilnahmslos in einem Schaukelstuhl.	
531.661	0.56	HANCOCK	1	non	regular	none	Pfaaaah	#movie only#
533.501	2.48	HANCOCK	1	speech	regular	HS	Deiner Mutter liegt wirklich ne Menge an deiner Einschulung.	
536.021	0.32	HANCOCK	1	speech	regular	address	Junge	
536.901	0.6	HANCOCK	1	non	regular	none	mh mh mhhh	
537.581	3.16	ERZAEHLER	1	speech	regular	AND	Mit einem Taschentuch wischt er sich über den Hals und sieht zu Forrest.	
541.101	1.04	ERZAEHLER	1	speech	regular	HS	Der starrt ins Leere.	
542.501	1.64	HANCOCK	1	speech	asking	question	Du redest nicht viel, was?	
545.301	1.24	ERZAEHLER	1	speech	regular	HS	Forrest schaut Hancock an.	
548.141	7.4	FORREST	1	non	regular	none	eeheeheeheeh	
550.581	1.24	ERZAEHLER	1	speech	regular	HS	Hancock marschiert davon.	
552.461	2.88	ERZAEHLER	1	speech	regular	HS	Die Mutter sitzt mit dem Buch 'Curious George' auf dem Bett von Forrest.	
555.861	1.88	MRS. GUMP	1	speech	regular	HS	Am Ende musste er es versuchen.	
558.101	1.52	MRS. GUMP	1	speech	regular	HS;incomplete	Es sah so leicht aus, aber...	
561.021	0.52	MRS. GUMP	1	non	regular	none	oh	
561.581	0.92	MRS. GUMP	1	speech	regular	question	Wie ging es weiter?	
563.141	1.04	MRS. GUMP	1	speech	regular	incomplete	Zuerst kam...	
563.341	0.6	FORREST (child)	1	speech	regular	address	Mama	
564.061	1.64	FORREST (child)	1	speech	asking	question	Was bedeutet das, Ferien?	
566.701	0.84	MRS. GUMP	1	speech	asking	none	Ferien?	
567.941	1.16	FORREST (child)	1	speech	regular	HS	Wo Daddy hin ist.	
571.701	2.04	MRS. GUMP	1	speech	regular	NS;HS	Wenn du in Ferien gehst, gehst du irgendwo hin…	
576.661	1.12	MRS. GUMP	1	speech	regular;addendum	HS	..und kommst nie wieder zurück.	
578.061	2.08	ERZAEHLER	1	speech	regular	HS	Er blickt gedankenverloren zur Zimmerdecke.	
580.461	37.32	OST	0	song	instrumental	instrumental		
583.101	0.16	FORREST (V.O.)	1	non	regular	none	Na	
583.461	2.96	FORREST (V.O.)	1	speech	regular	HS;NS	Jedenfalls, so wies aussah, standen Mama und ich allein da.	
587.021	0.6	ERZAEHLER	1	speech	regular	HS	Es ist Tag.	
588.021	1.28	FORREST (V.O.)	1	speech	regular;addendum	HS	Aber das machte uns nichts.	
589.741	1.48	FORREST (V.O.)	1	speech	regular	HS	Unser Haus war nie leer.	
591.821	2.12	FORREST (V.O.)	1	speech	regular	HS;relativ	Es gab immer Leute, die kamen und gingen.	
591.341	2.12	MRS. GUMP	0	non	regular	none	hahahahahahahaha	
594.061	0.68	MRS. GUMP	1	speech	exclamation	none	Abendessen	
595.261	1.0	MRS. GUMP	1	speech	exclamation	HS	Es gibt Abendessen.	
596.501	2.0	MAN WITH CANE	0	speech	exclamation	HS	Meine Güte, das sieht aber lecker aus.	
596.821	0.44	MRS. GUMP	1	speech	regular	address	Forrest	
598.541	1.92	MRS. GUMP	0	speech	regular	address;imperative;NS	Herrschaften, kommen sie zum Essen, bevor die Fliegen alles...	
598.701	4.8	FORREST (V.O.)	1	speech	regular	HS;NS	Manchmal hatte wir so viele Leute bei uns wohnen, dass alle Zimmer mit Reisenden belegt waren.	
603.621	0.92	FORREST (V.O.)	1	speech	regular	imperative	Überlegen Sie mal!	
604.821	2.04	FORREST (V.O.)	1	speech	regular	HS;HS	Das waren Leute, die lebten aus dem Koffer.	
605.461	6.88	MRS. GUMP	0	speech	regular	###	Fangen sie ruhig schon an, Guten Apptetit.	
607.421	3.36	FORREST (V.O.)	1	speech	regular	none	Aus Reisekoffern, Hutkoffern, Musterkoffern	
608.981	0.4	MRS. GUMP	0	speech	asking	question	Forrest	
610.261	0.64	MRS. GUMP	0	speech	exclamation	none	Forrest Gump	
610.941	1.32	MRS. GUMP	1	speech	regular	imperative;HS	Komm runter! Es gibt Abendessen.	
612.621	0.44	MRS. GUMP	1	speech	regular	address	Forrest	
613.581	0.6	FORREST (V.O.)	1	speech	regular	incomplete	Einmal…	
614.621	1.76	FORREST (V.O.)	1	speech	regular	completion	...da wohnte ein junger Mann bei uns.	
616.221	0.52	MRS. GUMP	1	speech	regular	address	Forrest	
616.781	2.24	FORREST (V.O.)	1	speech	regular	HS	Der hatte einen Gitarrenkoffer.	
619.181	13.64	ELVIS PRESLEY	0	song	regular	foreign		
623.741	6.32	ELVIS PRESLEY	0	singing	regular	foreign	Well you never caught a rabbit and you ain't no friend of mine.	
619.861	2.8	ERZAEHLER	1	speech	regular	HS	Missis Gump geht neugierig zu einer geschlossenen Zimmertür.	
624.341	3.88	ERZAEHLER	1	speech	regular	AND	Forrest schwingt mit gebeugten Knien die Hüften und hält sich an einem Besen fest.	
628.381	1.08	ERZAEHLER	1	speech	regular	HS	Der Gitarrist hat eine Tolle.	
632.701	0.64	MRS. GUMP	1	speech	regular	address	Forrest	
633.901	2.36	MRS. GUMP	1	speech	regular	HS;NS	Ich hab dir doch gesagt, Du sollst den netten, jungen Mann in Ruhe lassen.	indirekte Rede
636.741	3.32	ELVIS PRESLEY	1	speech	regular	complex	Oh, nein; ist schon ok, Ma'am; ich hab ihm grad nur ein paar Griffe auf der Gitarre gezeigt.	
640.101	0.32	MRS. GUMP	1	non	regular	none	nach	
640.861	0.6	MRS. GUMP	1	speech	regular	incomplete	Naja aber...	
641.861	1.44	MRS. GUMP	1	speech	regular	completion;HS;NS	...Abendessen ist fertig, falls Sie hungrig sind.	
643.821	1.04	ELVIS PRESLEY	1	speech	regular	HS	Oh, das hört sich gut an.	
644.901	0.52	ELVIS PRESLEY	1	speech	regular	address	Danke, Ma'am	
645.661	0.44	ERZAEHLER	1	speech	regular	HS	Sie geht.	
647.341	2.64	ELVIS PRESLEY	1	speech	commanding	address;imperative	Ey, Mann. Mach mir doch den verrückten Tanz von vorhin nochmal vor!	
650.781	0.92	ELVIS PRESLEY	1	speech	commanding;addendum	none	Aber ein bisschen langsamer.	
652.621	51.56	ELVIS PRESLEY	0	song	regular	foreign	###	
654.701	1.56	FORREST (V.O.)	1	speech	regular	HS	Ich mochte die Gitarre.	
657.461	1.28	FORREST (V.O.)	1	speech	regular	HS	Sie klang gut.	
660.421	0.84	FORREST (V.O.)	1	speech	regular	HS	Dann fing ich an,...	
662.021	1.56	FORREST (V.O.)	1	speech	regular;addendum	NS	...mich nach der Musik zu bewegen.	
664.301	1.64	FORREST (V.O.)	1	speech	regular	HS	Ich wackelte mit den Hüften.	
661.741	0.0	ELVIS PRESLEY	1	singing	regular	###	###lyrics###	
668.581	4.32	FORREST (V.O.)	1	speech	regular	HS	Eines Abend kam ich mit Mama an Bensons Möbel und Haushaltsladen vorbei.	
673.021	1.76	FORREST (V.O.)	1	speech	exclamation	imperative	Und jetzt stellen sie sich mal vor...	
675.741	1.36	ERZAEHLER	1	speech	regular	none	Im Fernsehen Elvis Presley	
679.061	3.32	CROWD IN TV	0	non	regular	none	cheering	##maessig gutes timing###
685.861	0.0	ELVIS PRESLEY	1	singing	regular	foreign	###lyrics###	
683.981	1.04	ERZAEHLER	1	speech	regular	HS	Er tanzt wie Forrest.	
685.221	1.72	ERZAEHLER	1	speech	regular;addendum	HS	Dabei schwingt er lasziv die Hüften.	
687.701	1.52	MRS. GUMP	1	speech	regular	HS	Das ist nichts für kleine Kinder.	
690.141	3.48	ERZAEHLER	1	speech	regular	HS	Sie geht.	
690.781	2.2	ERZAEHLER	1	speech	regular	HS	Forrest sieht weiter fasziniert zu Elvis.	
693.261	4.2	FORREST (V.O.)	1	speech	regular	complex	Ein paar Jahre später, da hatte der gutaussehende junge Mann, den sie alle den 'King' nannten...	
697.741	4.48	FORREST (V.O.)	1	speech	regular;addendum	complex	...naja, wahrscheinlich hat er zuviele Songs gesungen, der starb dann an einem Herzanfall oder so.	
702.461	0.84	ERZAEHLER	1	speech	regular	none	An der Haltestelle	
703.461	2.0	FORREST	1	speech	regular	HS;NS	Muss ganz schön schwer sein, ein King zu sein.	###NS?###
706.381	2.0	ERZAEHLER	1	speech	regular	HS	Die Krankenschwester sieht wieder in ihre Zeitschrift.	
679.461	33.28	FORREST	1	speech	regular	HS;NS	Ist doch komisch, dass man sich an manche Dinge erinnert und an manche nicht.	
712.981	1.92	MRS. GUMP	1	speech	asking	HS;question	Und du gibst dir wirklich Mühe, nicht wahr, Forrest?	
714.941	0.44	MRS. GUMP	1	speech	asking	address	Und du gibst dir wirklich Mühe, nicht wahr, Forrest?	
715.461	0.68	FORREST (child)	1	speech	regular	HS	Ja, mach ich.	
716.221	0.4	FORREST (child)	1	speech	regular	address	Mama	
717.021	1.52	ERZAEHLER	1	speech	regular	HS	An einer Straße hält ein Schulbus.	
